game_id,date,opponent,location,team_score,opp_score,record
400917870,2016-11-12,Jacksonville,H,84,92,0-1 (0-0)
400917879,2016-11-17,San José St,A,74,69,1-1 (0-0)
400917887,2016-11-23,Utah Valley,H,85,88,1-2 (0-0)
400916304,2016-11-26,Eastern Washington,A,80,85,1-3 (0-0)
400916306,2016-11-27,Sacramento State,N,72,61,2-3 (0-0)
400917896,2016-11-30,Wyoming,A,70,82,2-4 (0-0)
400916317,2016-12-03,Weber State,A,57,55,3-4 (0-0)
400910811,2016-12-07,Texas A&M,A,58,80,3-5 (0-0)
400917906,2016-12-10,Air Force,A,77,65,4-5 (0-0)
400915981,2016-12-13,South Alabama,A,64,51,5-5 (0-0)
400916342,2016-12-17,Northern Colorado,H,73,70,6-5 (0-0)
400917915,2016-12-19,Arkansas-Pine Bluff,H,74,52,7-5 (0-0)
400917918,2016-12-22,UC Riverside,H,73,55,8-5 (0-0)
400917924,2016-12-28,Oral Roberts,H,77,73,9-5 (1-0)
400917931,2017-01-04,South Dakota,H,69,75,9-6 (1-1)
400917938,2017-01-07,Purdue Fort Wayne,A,83,87,9-7 (1-2)
400917940,2017-01-11,Western Illinois,H,84,70,10-7 (2-2)
400917946,2017-01-14,North Dakota State,H,79,55,11-7 (3-2)
400917949,2017-01-18,Omaha,A,88,97,11-8 (3-3)
400917952,2017-01-21,IUPUI,A,78,74,12-8 (4-3)
400917956,2017-01-25,South Dakota State,H,91,82,13-8 (5-3)
400917961,2017-01-28,South Dakota,A,83,88,13-9 (5-4)
400917964,2017-01-31,Oral Roberts,A,93,69,14-9 (6-4)
400917969,2017-02-04,Purdue Fort Wayne,H,76,73,15-9 (7-4)
400917976,2017-02-11,North Dakota State,A,63,81,15-10 (7-5)
400917980,2017-02-14,Western Illinois,A,78,72,16-10 (8-5)
400917985,2017-02-19,IUPUI,H,72,83,16-11 (8-6)
400917988,2017-02-22,Omaha,H,83,84,16-12 (8-7)
400917992,2017-02-25,South Dakota State,A,64,88,16-13 (8-8)
400944457,2017-03-05,South Dakota State,N,73,83,16-14 (8-8)
