player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
R. Nwankwo,F,25,3,4,0,0,1,2,2,6,8,0,0,3,3,2,7,TRUE,2009-12-05,Hofstra,H
C. Lee,F,29,4,8,0,0,6,6,2,5,7,0,0,3,1,4,14,TRUE,2009-12-05,Hofstra,H
J. Smith,F,19,1,3,1,1,1,2,1,1,2,0,0,1,2,2,4,TRUE,2009-12-05,Hofstra,H
T. Franklin,G,18,0,1,0,1,0,1,1,2,3,4,0,0,3,4,0,TRUE,2009-12-05,Hofstra,H
J. Thornton,G,22,4,13,1,4,2,2,0,4,4,1,1,0,2,1,11,TRUE,2009-12-05,Hofstra,H
D. Brewster,F,17,4,8,2,5,0,0,0,0,0,0,0,1,1,2,10,FALSE,2009-12-05,Hofstra,H
I. Philmore,F,19,1,3,0,0,4,4,1,2,3,0,1,0,1,0,6,FALSE,2009-12-05,Hofstra,H
D. Quinn,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2009-12-05,Hofstra,H
J. Smith,G,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2009-12-05,Hofstra,H
B. Morris,G,20,1,4,0,3,1,2,0,3,3,5,0,0,0,1,3,FALSE,2009-12-05,Hofstra,H
J. Brown,G,11,3,6,1,4,0,0,0,2,2,1,1,0,0,0,7,FALSE,2009-12-05,Hofstra,H
R. Polk,G,16,0,6,0,3,0,0,2,4,6,1,1,0,3,0,0,FALSE,2009-12-05,Hofstra,H
TEAM,NA,NA,22,57,5,21,15,19,9,29,38,12,4,8,16,16,64,FALSE,2009-12-05,Hofstra,H
