date,game_id,home,away
2007-11-23,273270006,San Diego,South Alabama
2007-11-23,273270057,Florida,Florida State
2007-11-23,273270079,Southern Illinois,Mississippi State
2007-11-23,273270097,Louisville,BYU
2007-11-23,273270153,North Carolina,Old Dominion
2007-11-23,273270154,Wake Forest,Winston Salem
2007-11-23,273270166,New Mexico State,Texas
2007-11-23,273270183,Syracuse,Washington
2007-11-23,273270194,Ohio State,Texas A&M
2007-11-23,273270219,Pennsylvania,Virginia
2007-11-23,273270221,Pittsburgh,Buffalo
2007-11-23,273270222,George Mason,Villanova
2007-11-23,273270277,West Virginia,Tennessee
2007-11-23,273270300,UC Irvine,Chattanooga
2007-11-23,273272116,Kansas State,UCF
2007-11-23,273272182,Drexel,Robert Morris
2007-11-23,273272287,Indiana,Illinois State
2007-11-23,273272352,Loyola (MD),Howard
