date,game_id,home,away
2007-11-14,273180045,George Washington,Boston University
2007-11-14,273180057,Florida,North Carolina Central
2007-11-14,273180099,LSU,McNeese
2007-11-14,273180113,UMass,Yale
2007-11-14,273180127,Michigan State,UL Monroe
2007-11-14,273180139,Saint Louis,Detroit Mercy
2007-11-14,273180245,Texas A&M,UTEP
2007-11-14,273180249,North Texas,Oklahoma State
2007-11-14,273180258,Virginia,Howard
2007-11-14,273180264,Washington,Utah
2007-11-14,273182050,Ball State,Milwaukee
2007-11-14,273182086,Butler,Indiana State
2007-11-14,273182115,Central Connecticut,Albany
2007-11-14,273182166,Davidson,North Carolina
2007-11-14,273182294,Iowa,Northern Colorado
2007-11-14,273182426,Navy,Robert Morris
2007-11-14,273182599,St. John's,St. Francis (BKN)
2007-11-14,273182681,Wagner,Manhattan
