player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Harden,G,39,10,19,0,0,4,4,1,6,7,2,0,0,3,4,24,TRUE,2011-02-24,UC Irvine,A
M. Payne,G,48,8,13,0,2,4,6,3,5,8,4,1,2,2,3,20,TRUE,2011-02-24,UC Irvine,A
T. Lowenthal,G,37,0,2,0,0,0,0,0,5,5,3,1,0,1,1,0,TRUE,2011-02-24,UC Irvine,A
R. Sypkens,G,32,3,9,1,5,0,0,0,2,2,2,0,0,2,3,7,TRUE,2011-02-24,UC Irvine,A
E. Miller,G,38,11,21,2,7,2,3,1,4,5,0,0,0,3,3,26,TRUE,2011-02-24,UC Irvine,A
M. Kurtz,F,2,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,FALSE,2011-02-24,UC Irvine,A
A. Tiffin,F,19,0,1,0,0,4,5,0,1,1,2,0,0,0,3,4,FALSE,2011-02-24,UC Irvine,A
R. Howley,G,20,0,3,0,2,2,2,1,3,4,2,0,0,0,3,2,FALSE,2011-02-24,UC Irvine,A
T. Les,G,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,FALSE,2011-02-24,UC Irvine,A
J. Ritchart,G,12,2,3,0,0,0,0,0,3,3,0,0,0,1,3,4,FALSE,2011-02-24,UC Irvine,A
TEAM,NA,NA,34,72,3,16,16,20,9,35,44,15,3,3,13,24,87,FALSE,2011-02-24,UC Irvine,A
