player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Taylor,F,25,4,8,0,0,2,2,2,3,5,1,1,2,1,4,10,TRUE,2014-11-25,St. Bonaventure,A
T. Bolden,F,31,4,7,0,0,8,10,0,4,4,3,2,1,3,3,16,TRUE,2014-11-25,St. Bonaventure,A
J. Brent,G,29,5,14,4,11,2,2,0,2,2,1,2,0,1,2,16,TRUE,2014-11-25,St. Bonaventure,A
D. Robinson,G,17,1,2,0,0,0,0,1,1,2,2,1,0,0,1,2,TRUE,2014-11-25,St. Bonaventure,A
Y. Specks,G,32,4,9,2,6,0,0,0,3,3,1,0,0,2,4,10,TRUE,2014-11-25,St. Bonaventure,A
K. Bernard,F,16,2,7,0,0,6,6,3,1,4,0,0,0,1,5,10,FALSE,2014-11-25,St. Bonaventure,A
P. Crawford,C,6,0,0,0,0,0,0,0,2,2,0,0,1,1,4,0,FALSE,2014-11-25,St. Bonaventure,A
J. Thomas,G,11,0,2,0,0,0,0,0,1,1,0,1,0,0,1,0,FALSE,2014-11-25,St. Bonaventure,A
D. Looney,G,15,2,3,1,1,0,0,0,0,0,0,1,0,2,4,5,FALSE,2014-11-25,St. Bonaventure,A
M. Lov,e,18,1,5,0,1,0,0,0,1,1,3,1,0,0,5,2,FALSE,2014-11-25,St. Bonaventure,A
TEAM,NA,NA,23,57,7,19,18,20,7,19,26,11,9,4,11,33,71,FALSE,2014-11-25,St. Bonaventure,A
