date,game_id,home,away
2015-02-16,400585842,West Virginia,Kansas
2015-02-16,400586290,Monmouth,Marist
2015-02-16,400587983,Virginia,Pittsburgh
2015-02-16,400587984,Georgia Tech,Clemson
2015-02-16,400588459,Villanova,Seton Hall
2015-02-16,400588460,Creighton,Butler
2015-02-16,400589413,Radford,Coastal Carolina
2015-02-16,400595702,Sam Houston State,Abilene Christian
2015-02-16,400595703,Northwestern State,Central Arkansas
2015-02-16,400595704,Lamar,Houston Baptist
2015-02-16,400595705,Incarnate Word,Stephen F. Austin
2015-02-16,400595706,McNeese,SE Louisiana
2015-02-16,400595707,Texas A&M-CC,New Orleans
2015-02-16,400598655,Maryland-Eastern Shore,Howard
2015-02-16,400598656,Bethune-Cookman,North Carolina A&T
2015-02-16,400598657,Morgan State,Hampton
2015-02-16,400598679,Delaware State,Coppin State
2015-02-16,400598839,NJIT,Maine-Fort Kent
2015-02-16,400606913,East Tennessee State,Tennessee Tech
2015-02-16,400762834,Boston College,Miami
