player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Hulbin,F,17,6,12,0,1,1,2,4,3,7,1,1,3,1,4,13,TRUE,2010-11-20,UT Martin,H
C. ClarkC,F,10,0,0,0,0,0,1,2,1,3,1,0,0,1,0,0,TRUE,2010-11-20,UT Martin,H
O.J. Evans,C,6,1,2,0,0,0,0,0,1,1,2,1,0,0,0,2,TRUE,2010-11-20,UT Martin,H
S. Davis,G,23,0,4,0,0,8,10,0,1,1,6,1,0,2,3,8,TRUE,2010-11-20,UT Martin,H
G. Stewart,G,23,3,4,2,2,2,2,1,1,2,1,0,0,2,2,10,TRUE,2010-11-20,UT Martin,H
P. Robinson,F,15,1,2,0,0,0,0,2,0,2,0,0,0,4,2,2,FALSE,2010-11-20,UT Martin,H
W. Pratt,F,22,7,13,1,3,6,6,2,2,4,5,2,0,0,3,21,FALSE,2010-11-20,UT Martin,H
W. Mosley,C,27,4,7,0,0,0,0,3,6,9,3,1,7,0,4,8,FALSE,2010-11-20,UT Martin,H
T. Washington,G,10,1,5,0,2,0,0,0,0,0,0,0,0,0,1,2,FALSE,2010-11-20,UT Martin,H
D. Baker,G,28,5,13,3,6,6,6,0,2,2,0,1,0,3,3,19,FALSE,2010-11-20,UT Martin,H
D. Knight,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2010-11-20,UT Martin,H
L. McConathy,G,19,5,6,5,5,3,3,0,2,2,2,3,0,1,3,18,FALSE,2010-11-20,UT Martin,H
TEAM,NA,NA,33,68,11,19,26,30,16,22,38,21,10,10,14,25,103,FALSE,2010-11-20,UT Martin,H
