player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
B. White,F,17,4,4,0,0,4,4,0,2,2,1,2,1,3,2,12,TRUE,2009-11-28,Northern Arizona,H
M. Thomas,F,27,10,11,0,0,1,3,6,4,10,3,1,1,0,2,21,TRUE,2009-11-28,Northern Arizona,H
K. Davis,G,17,3,7,1,5,4,6,0,2,2,0,1,0,1,3,11,TRUE,2009-11-28,Northern Arizona,H
D.J. Gay,G,25,1,4,0,2,1,2,2,4,6,7,0,0,1,1,3,TRUE,2009-11-28,Northern Arizona,H
C. Tapley,G,22,5,7,1,3,0,0,0,2,2,5,1,0,0,1,11,TRUE,2009-11-28,Northern Arizona,H
A. Williams,F,7,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,2009-11-28,Northern Arizona,H
K. Leonard,F,29,4,13,0,2,2,2,5,5,10,1,2,1,1,2,10,FALSE,2009-11-28,Northern Arizona,H
B. Carlwell,C,23,1,4,0,0,0,1,1,3,4,0,0,0,1,4,2,FALSE,2009-11-28,Northern Arizona,H
J. Deutchman,G,4,0,1,0,0,1,2,0,1,1,0,0,0,0,0,1,FALSE,2009-11-28,Northern Arizona,H
B. Horton,G,10,0,1,0,1,1,2,0,1,1,0,1,0,0,1,1,FALSE,2009-11-28,Northern Arizona,H
T. Shelley,G,19,8,10,1,3,0,2,1,0,1,2,4,0,0,2,17,FALSE,2009-11-28,Northern Arizona,H
TEAM,NA,NA,36,64,3,16,14,24,16,27,43,19,12,3,7,19,89,FALSE,2009-11-28,Northern Arizona,H
