player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Williams,F,27,2,3,0,0,0,0,2,1,3,0,0,0,1,4,4,TRUE,2013-02-27,Vanderbilt,A
B. Morris,F,19,2,6,0,1,1,2,1,1,2,1,0,1,1,1,5,TRUE,2013-02-27,Vanderbilt,A
J. FlorveusJ,C,18,3,3,0,0,1,2,1,2,3,0,0,0,1,1,7,TRUE,2013-02-27,Vanderbilt,A
V. Williams,G,15,2,5,1,4,0,0,0,1,1,1,0,0,0,0,5,TRUE,2013-02-27,Vanderbilt,A
K. Caldwell-Pope,G,33,5,16,4,8,6,6,0,14,14,1,0,1,3,1,20,TRUE,2013-02-27,Vanderbilt,A
T. Dixon,F,13,1,4,0,0,0,0,3,3,6,1,0,0,2,1,2,FALSE,2013-02-27,Vanderbilt,A
N. Djurisic,F,23,1,4,0,0,3,4,1,1,2,0,0,0,0,2,5,FALSE,2013-02-27,Vanderbilt,A
S. Brantley,G,26,2,3,2,3,0,0,0,1,1,3,0,0,0,1,6,FALSE,2013-02-27,Vanderbilt,A
C. Mann,G,26,2,5,0,0,4,5,0,2,2,1,1,0,0,0,8,FALSE,2013-02-27,Vanderbilt,A
TEAM,NA,NA,20,49,7,16,15,19,9,27,36,8,1,2,9,11,62,FALSE,2013-02-27,Vanderbilt,A
