date,game_id,home,away
2014-12-11,400585955,Sacramento State,CSU Fullerton
2014-12-11,400585956,San Francisco,Eastern Washington
2014-12-11,400586722,UIC,UCF
2014-12-11,400586918,Purdue Fort Wayne,Michigan Dearborn
2014-12-11,400587097,Colgate,Binghamton
2014-12-11,400587257,UC Santa Barbara,San Diego
2014-12-11,400587837,Boston College,Maine
2014-12-11,400588368,George Washington,DePaul
2014-12-11,400589302,Coastal Carolina,Warren Wilson
2014-12-11,400589303,UNC Asheville,Tusculum
2014-12-11,400591595,Boise State,NW Nazarene
2014-12-11,400595223,Troy,Fort Valley State
2014-12-11,400596340,Belmont,Wright State
2014-12-11,400597299,Missouri,Elon
2014-12-11,400597834,Charleston,South Carolina State
