player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Thompson,F,39,9,14,0,0,6,11,3,4,7,3,2,4,3,3,24,TRUE,2007-11-25,Kansas State,N
M. Ringgold,F,29,3,8,0,0,3,8,5,1,6,0,1,1,1,4,9,TRUE,2007-11-25,Kansas State,N
J. Robinson,G,7,0,4,0,0,0,1,0,0,0,0,1,0,2,1,0,TRUE,2007-11-25,Kansas State,N
R. Thompson,G,38,8,14,2,4,3,4,2,11,13,5,2,1,3,3,21,TRUE,2007-11-25,Kansas State,N
H. Mansell,G,39,0,8,0,4,1,2,1,4,5,2,0,0,5,3,1,TRUE,2007-11-25,Kansas State,N
J. Green,F,11,0,0,0,0,0,0,1,2,3,1,0,0,1,1,0,FALSE,2007-11-25,Kansas State,N
R. MyersR,C,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2007-11-25,Kansas State,N
P. Mansell,G,14,2,4,2,4,3,4,0,1,1,1,0,0,1,2,9,FALSE,2007-11-25,Kansas State,N
L. Johnson,G,12,1,4,1,3,0,0,0,1,1,1,1,0,1,1,3,FALSE,2007-11-25,Kansas State,N
M. Griffin,G,9,1,1,0,0,0,0,0,2,2,0,0,0,0,0,2,FALSE,2007-11-25,Kansas State,N
TEAM,NA,NA,24,58,5,15,16,30,13,28,41,13,7,6,17,18,69,FALSE,2007-11-25,Kansas State,N
