game_id,away,home,away_rank,home_rank,away_score,home_score,date
401260239,Syracuse,Virginia,NA,8,58,81,2021-01-25
401253876,Texas Tech,West Virginia,10,11,87,88,2021-01-25
401258002,Radford,UNC Asheville,NA,NA,73,63,2021-01-25
401279313,Charleston Southern,Gardner-Webb,NA,NA,71,80,2021-01-25
401276894,Loyola Marymount,Portland,NA,NA,75,50,2021-01-25
401281471,West New Mexico,New Mexico State,NA,NA,41,70,2021-01-25
401258001,Presbyterian,High Point,NA,NA,71,56,2021-01-25
401281939,Howard Payne,Tarleton,NA,NA,53,113,2021-01-25
401278274,Coe,Northern Iowa,NA,NA,60,70,2021-01-25
401277073,Southern Illinois,Indiana State,NA,NA,66,69,2021-01-25
401275978,Loyola Chicago,Bradley,NA,NA,65,58,2021-01-25
401253651,Prairie View A&M,Arkansas-Pine Bluff,NA,NA,73,56,2021-01-25
401262616,Utah State,UNLV,NA,NA,56,59,2021-01-25
401253875,Oklahoma State,Iowa State,NA,NA,81,60,2021-01-25
401253649,Southern,Alabama State,NA,NA,64,66,2021-01-25
401278221,Arizona State,Arizona,NA,NA,67,80,2021-01-25
