player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5107381,Z. Cook,20,2,4,0,0,1,2,0,3,3,0,0,0,0,3,5,Louisiana,Texas State,TRUE,TRUE,2025-01-23,H
5240082,M. El Moutaouakkil,22,1,8,0,0,10,12,2,1,3,1,1,0,0,2,12,Louisiana,Texas State,TRUE,TRUE,2025-01-23,H
5176556,B. Hardy,31,5,11,1,3,4,6,0,0,0,1,1,0,1,3,15,Louisiana,Texas State,TRUE,TRUE,2025-01-23,H
4703205,Ky. Davis,21,2,6,1,4,0,0,1,3,4,0,2,0,2,2,5,Louisiana,Texas State,TRUE,TRUE,2025-01-23,H
4702106,K. Garnett,37,1,8,0,5,2,2,1,0,1,3,2,0,2,3,4,Louisiana,Texas State,TRUE,TRUE,2025-01-23,H
5107218,K. Ratliff,15,4,6,1,1,0,0,2,1,3,0,0,0,0,2,9,Louisiana,Texas State,TRUE,FALSE,2025-01-23,H
4873220,J. Evans,9,1,1,0,0,2,2,1,0,1,0,1,0,1,1,4,Louisiana,Texas State,TRUE,FALSE,2025-01-23,H
5176553,L. Fields,14,2,4,2,3,1,2,0,2,2,0,1,0,0,2,7,Louisiana,Texas State,TRUE,FALSE,2025-01-23,H
5107217,C. White,10,2,4,0,2,0,0,1,1,2,0,0,0,0,2,4,Louisiana,Texas State,TRUE,FALSE,2025-01-23,H
4896464,C. Wright,21,2,5,0,3,5,6,0,0,0,2,0,0,3,1,9,Louisiana,Texas State,TRUE,FALSE,2025-01-23,H
NA,TEAM,NA,22,57,5,21,25,32,10,11,21,7,8,0,9,21,74,Louisiana,Texas State,TRUE,FALSE,2025-01-23,H
