player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Raines,F,26,3,7,0,0,0,2,7,1,8,1,0,1,1,2,6,TRUE,2013-02-12,Virginia,A
C.J. Barksdale,F,16,1,2,0,0,0,0,0,4,4,0,1,0,2,2,2,TRUE,2013-02-12,Virginia,A
E. Green,G,34,4,17,3,8,11,13,0,5,5,2,1,0,0,0,22,TRUE,2013-02-12,Virginia,A
R. Brown,G,18,1,5,0,3,0,1,1,0,1,1,0,0,0,3,2,TRUE,2013-02-12,Virginia,A
W. Johnston,G,28,1,2,1,2,0,1,0,1,1,1,1,0,0,0,3,TRUE,2013-02-12,Virginia,A
M. Wood,F,22,3,5,2,4,0,0,0,5,5,1,0,0,1,3,8,FALSE,2013-02-12,Virginia,A
G. Donlon,F,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-02-12,Virginia,A
J. van Zegeren,F,14,0,0,0,0,0,0,1,3,4,0,0,1,1,4,0,FALSE,2013-02-12,Virginia,A
C. Beyer,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-02-12,Virginia,A
J. Eddie,F,14,1,7,1,5,0,0,1,2,3,0,0,0,2,0,3,FALSE,2013-02-12,Virginia,A
M. Patrick,G,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,4,FALSE,2013-02-12,Virginia,A
M. Rankin,G,20,2,4,1,3,0,2,0,0,0,1,0,0,1,1,5,FALSE,2013-02-12,Virginia,A
J. Racer,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2013-02-12,Virginia,A
TEAM,NA,NA,18,52,8,25,11,19,11,22,33,7,3,2,9,15,55,FALSE,2013-02-12,Virginia,A
