number,name,position,height,weight,class,hometown
NA,Eric Massey,C,"6' 9""",NA,JR,NA
NA,Bryant Craig,G,"6' 2""",NA,SO,NA
NA,Olajide Hay,F,"6' 6""",NA,SR,NA
NA,Lester Hudson,G,"6' 3""",NA,SR,NA
NA,Dominique Mpondo,C,"6' 10""",NA,JR,NA
NA,Delrico Lane,G,"6' 1""",NA,JR,NA
NA,Joe Bailey,,NA,NA,,NA
NA,Reuben Clayton,G,"6' 3""",NA,SO,NA
NA,Ben Congiusta,G,"6' 1""",NA,FR,NA
NA,M.J. Brown,G,"6' 0""",NA,FR,NA
NA,Aaron Wilkins,,NA,NA,FR,NA
NA,Andres Irarrazabal,,"6' 7""",NA,SO,NA
NA,Daron Hood,F,"6' 7""",NA,SO,NA
NA,Gerald Robinson,F,"6' 9""",NA,SR,NA
NA,Carlos Wright,G,"6' 1""",NA,JR,NA
NA,Marquis Weddle,G,"6' 1""",NA,SO,NA
NA,Benzor Simmons,G,"6' 5""",NA,SO,NA
NA,Djero Riedewald,F,"6' 8""",NA,SR,NA
NA,Sam Pearson,G,"6' 2""",NA,FR,NA
NA,Andres Irarrazabal,,"6' 7""",NA,SO,NA
