number,name,position,height,weight,class,hometown
NA,Tay Fisher,G,"5' 9""",NA,SR,NA
NA,Steven Priestley,F,"6' 5""",NA,SO,NA
NA,James Carr,C,"6' 10""",NA,SO,NA
NA,Cory Magee,F,"6' 8""",NA,SO,NA
NA,Ronald Moore,G,"6' 0""",NA,JR,NA
NA,Edwin Ubiles,F,"6' 7""",NA,JR,NA
NA,Alex Franklin,F,"6' 5""",NA,JR,NA
NA,Owen Wignot,F,"6' 6""",NA,FR,NA
NA,Kyle Downey,G,"6' 2""",NA,FR,NA
NA,Josh Duell,F,"6' 7""",NA,SR,NA
NA,Conner Fenlon,G,"6' 0""",NA,FR,NA
NA,Erik Harris,C,"6' 9""",NA,SR,NA
NA,Kenny Hasbrouck,G,"6' 3""",NA,SR,NA
NA,Clarence Jackson,G,"6' 3""",NA,SO,NA
NA,Ryan Rossiter,F,"6' 9""",NA,SO,NA
NA,Chris De La Rosa,G,"5' 10""",NA,FR,NA
