number,name,position,height,weight,class,hometown
NA,Bo Holston,F,"6' 4""",NA,FR,NA
NA,Matt Roberts,C,"6' 9""",NA,FR,NA
NA,John Brown,G,"6' 4""",NA,SO,NA
NA,Austin Dahn,G,"6' 4""",NA,SO,NA
NA,Matt Clark,F,"6' 8""",NA,SO,NA
NA,Demetrius Nelson,F,"6' 8""",NA,SR,NA
NA,Cosmo Morabbi,G,"6' 2""",NA,FR,NA
NA,Brad Buske,,NA,NA,,NA
NA,Bryan Streeter,F,"6' 6""",NA,SO,NA
NA,Daniel Eykyn,G,"6' 4""",NA,SO,NA
NA,Dino Dogan,F,"6' 11""",NA,FR,NA
NA,Tyrell McDowell,G,"6' 5""",NA,SO,NA
NA,John Reynolds,G,"6' 0""",NA,SO,NA
NA,Phillip Pandak,G,"6' 7""",NA,SO,NA
NA,Zach Urbanus,G,"6' 2""",NA,SO,NA
NA,Monte Simmons,G,"6' 0""",NA,FR,NA
NA,Neven Zeravica,F,"6' 9""",NA,FR,NA
NA,Cameron Wells,G,"6' 1""",NA,SO,NA
NA,Jonathan Brick,G,"6' 0""",NA,SR,NA
