number,name,position,height,weight,class,hometown
NA,Gary McGhee,C,"6' 11""",NA,SO,NA
NA,Tray Woodall,,"6' 0""",NA,SR,NA
NA,Maurice Polen,F,"6' 5""",NA,JR,NA
NA,Ronald Ramon,G,"6' 1""",NA,SR,NA
NA,Keith Benjamin,G,"6' 2""",NA,SR,NA
NA,Sam Young,F,"6' 6""",NA,SR,NA
NA,Levance Fields,G,"5' 10""",NA,SR,NA
NA,Tray Woodall,,"6' 0""",NA,SR,NA
NA,Ryan Tiesi,G,"6' 2""",NA,SO,NA
NA,Sean Brown,,NA,NA,FR,NA
NA,Jermaine Dixon,G,"6' 3""",NA,JR,NA
NA,Nasir Robinson,F,"6' 5""",NA,FR,NA
NA,Tyrell Biggs,F,"6' 8""",NA,SR,NA
NA,Ashton Gibbs,G,"6' 2""",NA,FR,NA
NA,Gilbert Brown,F,"6' 6""",NA,SO,NA
NA,Austin Wallace,C,"6' 9""",NA,FR,NA
NA,DeJuan Blair,F,"6' 7""",NA,SO,NA
NA,Cassin Diggs,C,"6' 10""",NA,JR,NA
NA,Brad Wanamaker,G,"6' 4""",NA,SO,NA
NA,Tim Frye,G,"6' 4""",NA,SO,NA
NA,Mike Cook,F,"6' 4""",NA,SR,NA
