number,name,position,height,weight,class,hometown
NA,David Baller,G,"6' 0""",NA,SR,NA
NA,Matt Sundberg,F,"6' 8""",NA,FR,NA
NA,Quasim Pugh,G,"5' 11""",NA,FR,NA
NA,Tony White Jr.,,"6' 0""",NA,JR,NA
NA,Antwaine Wiggins,F,"6' 7""",NA,SO,NA
NA,Jeremy Simmons,F,"6' 8""",NA,SO,NA
NA,Dustin Scott,F,"6' 8""",NA,SR,NA
NA,Konimba Diarra,C,"6' 10""",NA,SR,NA
NA,Tauras Skripkauskas,G,"6' 5""",NA,SO,NA
NA,Tony White Jr.,,"6' 0""",NA,JR,NA
NA,Jordan Turok,G,"6' 1""",NA,SO,NA
NA,Garrett Campbell,F,"6' 8""",NA,JR,NA
NA,Jermaine Johnson,F,"6' 7""",NA,SR,NA
NA,Marcus Hammond,G,"6' 3""",NA,SR,NA
NA,Donavan Monroe,G,"6' 1""",NA,SO,NA
NA,Andrew Goudelock,G,"6' 2""",NA,SO,NA
