number,name,position,height,weight,class,hometown
NA,Calvin Brock,G,"6' 5""",NA,SR,NA
NA,Steve Holdren,G,"6' 5""",NA,JR,NA
NA,Bubba Chisholm,G,"5' 11""",NA,FR,NA
NA,Chris Hicks,G,"6' 2""",NA,SR,NA
NA,Bill Cole,F,"6' 9""",NA,SO,NA
NA,Demetri McCamey,G,"6' 3""",NA,SO,NA
NA,Mike Tisdale,C,"7' 1""",NA,SO,NA
NA,Dominique Keller,F,"6' 7""",NA,JR,NA
NA,C.J. Jackson,,NA,NA,,NA
NA,Chester Frazier,G,"6' 2""",NA,SR,NA
NA,Shaun Pruitt,C,"6' 10""",NA,SR,NA
NA,Brian Randle,F,"6' 8""",NA,SR,NA
NA,Alex Legion,G,"6' 5""",NA,SO,NA
NA,Jeff Jordan,G,"6' 1""",NA,SO,NA
NA,Rodney Alexander,F,"6' 7""",NA,JR,NA
NA,Mike Davis,F,"6' 9""",NA,SO,NA
NA,Trent Meacham,G,"6' 3""",NA,SR,NA
NA,Richard Semrau,C,"6' 10""",NA,SO,NA
NA,Brian Carlwell,C,"6' 11""",NA,SO,NA
