number,name,position,height,weight,class,hometown
NA,Paul Carter,F,"6' 8""",NA,SO,NA
NA,Devron Bostick,G,"6' 5""",NA,JR,NA
NA,Devoe Joseph,G,"6' 4""",NA,FR,NA
NA,Colton Iverson,F,"6' 10""",NA,FR,NA
NA,Ralph Sampson III,,"6' 11""",NA,FR,NA
NA,Ralph Sampson III,,"6' 11""",NA,FR,NA
NA,Lawrence Westbrook,G,"6' 0""",NA,JR,NA
NA,Jonathan Williams,C,"6' 9""",NA,SR,NA
NA,Spencer Tollackson,C,"6' 9""",NA,SR,NA
NA,Travis Busch,F,"6' 4""",NA,JR,NA
NA,Damian Johnson,F,"6' 7""",NA,JR,NA
NA,Jamal Abu-Shamala,G,"6' 5""",NA,SR,NA
NA,Kevin Payton,F,"6' 6""",NA,JR,NA
NA,Lawrence McKenzie,G,"6' 2""",NA,SR,NA
NA,Al Nolen,G,"6' 1""",NA,SO,NA
NA,Blake Hoffarber,G,"6' 4""",NA,SO,NA
NA,Dan Coleman,F,"6' 9""",NA,SR,NA
