number,name,position,height,weight,class,hometown
NA,Eric Schiele,G,"5' 10""",NA,SO,NA
NA,J'Nathan Bullock,F,"6' 5""",NA,SR,NA
NA,Renard Fields,C,"6' 8""",NA,SR,NA
NA,Joe Latas,F,"6' 11""",NA,FR,NA
NA,Kevin Francis,F,"6' 8""",NA,SR,NA
NA,Breyhon Watson,G,"6' 3""",NA,SR,NA
NA,Joe Davis,G,"6' 0""",NA,SO,NA
NA,Trey Harmon,-,"6' 1""",NA,FR,NA
NA,Chris Moore,C,"6' 9""",NA,SR,NA
NA,Cedric Jackson,G,"6' 2""",NA,SR,NA
NA,George Tandy,C,"6' 8""",NA,SR,NA
NA,Jeremy Montgomery,G,"6' 2""",NA,FR,NA
NA,Josh McCoy,G,"6' 4""",NA,FR,NA
NA,Trey Harmon,-,"6' 1""",NA,FR,NA
NA,D'Aundray Brown,G,"6' 4""",NA,SO,NA
NA,Nick Weaver,G,"6' 3""",NA,JR,NA
NA,Daitwan Eppinger,F,"6' 6""",NA,FR,NA
NA,Norris Cole,G,"6' 2""",NA,SO,NA
