number,name,position,height,weight,class,hometown
NA,Brian Lytle,F,"6' 4""",NA,SO,NA
NA,Raynell Pascal,G,"6' 0""",NA,SR,NA
NA,Cameron Tyler,G,"6' 0""",NA,JR,NA
NA,Kamil Svrdlik,F,"6' 8""",NA,SO,NA
NA,Sam Fernley,G,"6' 0""",NA,FR,NA
NA,Michael Blackgrove,G,"6' 1""",NA,JR,NA
NA,Terence Grier,G,"6' 0""",NA,SO,NA
NA,Eric Moore,C,"6' 7""",NA,JR,NA
NA,Jordan Stasyszyn,G,"6' 3""",NA,SO,NA
NA,DeJuan Pursley,F,"6' 9""",NA,FR,NA
NA,John Galvin,F,"6' 8""",NA,SO,NA
NA,Ronald Brown,G,"5' 10""",NA,SO,NA
NA,Alvin Mofunanya,F,"6' 8""",NA,JR,NA
NA,Bernell Murray,G,"5' 9""",NA,SR,NA
NA,Eric Hazard,G,"6' 6""",NA,SR,NA
NA,Manny Ubilla,G,"6' 2""",NA,SR,NA
NA,Sean Baptiste,G,"6' 3""",NA,JR,NA
NA,Lawrence Brown,C,"7' 2""",NA,JR,NA
NA,Petar Radev,G,"6' 3""",NA,FR,NA
