number,name,position,height,weight,class,hometown
NA,Kenny Mitchell,,"6' 7""",NA,FR,NA
NA,Austin Johnson,G,"6' 4""",NA,SO,NA
NA,Lorenza Knight,G,"6' 2""",NA,SR,NA
NA,Jamarco Warren,G,"5' 11""",NA,SO,NA
NA,Sean Sweeney,,"6' 4""",NA,JR,NA
NA,Shelton Carter,F,"6' 5""",NA,SO,NA
NA,Chris Moore,G,"6' 2""",NA,SR,NA
NA,J.T. Knight,,NA,NA,,NA
NA,Kelvin Martin,F,"6' 5""",NA,FR,NA
NA,Shawn Outen,F,"6' 7""",NA,SO,NA
NA,Omar Carter,G,"6' 5""",NA,SO,NA
NA,Tovi Bailey,G,"6' 1""",NA,SO,NA
NA,Jo'el Lamb,,"6' 7""",NA,FR,NA
NA,Giedrius Knysas,F,"6' 9""",NA,SR,NA
NA,Jo'el Lamb,,"6' 7""",NA,FR,NA
NA,Sean Sweeney,,"6' 4""",NA,JR,NA
NA,Kenny Mitchell,,"6' 7""",NA,FR,NA
NA,Billy Blackmon,C,"6' 10""",NA,JR,NA
NA,Brandon Macklin,F,"6' 8""",NA,SO,NA
NA,Quinton Goods,F,"6' 8""",NA,JR,NA
