number,name,position,height,weight,class,hometown
NA,Chris Henson,,"6' 8""",NA,FR,NA
NA,Mitch Rueter,,"6' 6""",NA,JR,NA
NA,Imad Qahwash,,"6' 2""",NA,SO,NA
NA,Landrell Brewer,,NA,NA,,NA
NA,Brian Marks,,NA,NA,,NA
NA,Imad Qahwash,,"6' 2""",NA,SO,NA
NA,Marcus Pillow,,NA,NA,,NA
NA,King Cannon,,NA,NA,,NA
NA,Mitch Rueter,,"6' 6""",NA,JR,NA
NA,Andrew Silverman,,NA,NA,,NA
NA,Chris Henson,,"6' 8""",NA,FR,NA
NA,Dewan Clayborn,,"5' 11""",NA,FR,NA
NA,Mike Pouncy,,"6' 2""",NA,JR,NA
NA,Chris Brown,,NA,NA,,NA
NA,Dewan Clayborn,,"5' 11""",NA,FR,NA
NA,Brooks Taylor,,NA,NA,,NA
NA,Mike Pouncy,,"6' 2""",NA,JR,NA
