number,name,position,height,weight,class,hometown
NA,Jacob Turnipseed,G,"5' 10""",NA,FR,NA
NA,Adonis Gray,G,"6' 4""",NA,SR,NA
NA,Kellan Carter,G,"6' 0""",NA,SO,NA
NA,Anatoly Bose,G,"6' 6""",NA,SO,NA
NA,Chris Iles,G,"5' 11""",NA,FR,NA
NA,Dwight Fusilier,G,"6' 2""",NA,SO,NA
NA,K.J. Lee,G,"6' 1""",NA,FR,NA
NA,Joshua Johnson,F,"6' 6""",NA,FR,NA
NA,Reggie Shanks,G,"6' 4""",NA,SO,NA
NA,Ryan Pitre,G,"6' 0""",NA,FR,NA
NA,Fred Hunter,G,"6' 5""",NA,FR,NA
NA,Cody Worsham,,NA,NA,,NA
NA,Kyle Ford,G,"6' 6""",NA,FR,NA
NA,Cameron McCallum,F,"6' 8""",NA,FR,NA
NA,Justin Payne,G,"5' 10""",NA,SR,NA
NA,Mitch Boyce,C,"6' 10""",NA,SO,NA
NA,Ryan Bathie,G,"6' 6""",NA,SR,NA
NA,Akins Gaines,F,"6' 6""",NA,SO,NA
NA,Gil Verner,G,"6' 4""",NA,JR,NA
NA,Mike Czepil,,NA,NA,,NA
NA,Dominic Friend,F,"6' 7""",NA,SO,NA
NA,Chris Paige,C,"6' 9""",NA,JR,NA
