number,name,position,height,weight,class,hometown
NA,Zavier Anderson,G,"5' 9""",NA,SO,NA
NA,Julius Powell,F,"6' 7""",NA,JR,NA
NA,K.C. Rivers,G,"6' 5""",NA,SR,NA
NA,Raymond Sykes,C,"6' 9""",NA,SR,NA
NA,Bryan Narcisse,F,"6' 6""",NA,FR,NA
NA,Tanner Smith,G,"6' 5""",NA,FR,NA
NA,Catalin Baciu,C,"7' 2""",NA,FR,NA
NA,Andre Young,G,"5' 9""",NA,FR,NA
NA,Jesse Yanutola,F,"6' 4""",NA,SR,NA
NA,Sam Perry,F,"6' 5""",NA,SR,NA
NA,Cliff Hammonds,G,"6' 3""",NA,SR,NA
NA,James Mays,C,"6' 9""",NA,SR,NA
NA,Jonah Baize,F,"6' 6""",NA,SO,NA
NA,Jerai Grant,F,"6' 8""",NA,SO,NA
NA,Demontez Stitt,G,"6' 2""",NA,SO,NA
NA,Terrence Oglesby,G,"6' 2""",NA,SO,NA
NA,David Potter,G,"6' 6""",NA,JR,NA
NA,Karolis Petrukonis,C,"6' 11""",NA,JR,NA
NA,Trevor Booker,F,"6' 7""",NA,JR,NA
NA,Matt Morris,F,"6' 5""",NA,SR,NA
