number,name,position,height,weight,class,hometown
NA,Girod Adams,G,"5' 10""",NA,JR,NA
NA,Walt Harris,G,"6' 5""",NA,JR,NA
NA,Zach Williams,F,"6' 4""",NA,FR,NA
NA,Jarrod McDaniel,G,"5' 8""",NA,FR,NA
NA,Dean Pele,G,"6' 4""",NA,FR,NA
NA,Austin Falke,G,"6' 1""",NA,FR,NA
NA,Preston Davis,G,"6' 2""",NA,SO,NA
NA,Benson Akpan,C,"6' 9""",NA,SR,NA
NA,Eddie Williams,G,"6' 2""",NA,SO,NA
NA,Nick Shaw,F,"6' 6""",NA,SR,NA
NA,Gerald Fonzie,G,"5' 11""",NA,SR,NA
NA,Aaron Smith,F,"6' 8""",NA,JR,NA
NA,Kyle Jacobs,F,"6' 6""",NA,SR,NA
NA,Cameron James,G,"6' 1""",NA,SR,NA
NA,Scott Weaver,F,"6' 8""",NA,SR,NA
NA,Matt Kingsley,C,"6' 8""",NA,SR,NA
NA,Jereal Scott,C,"6' 7""",NA,FR,NA
NA,Eric Bell,G,"5' 6""",NA,JR,NA
NA,Jason Rogers,G,"6' 4""",NA,JR,NA
NA,Josh Alexander,G,"6' 4""",NA,SR,NA
