number,name,position,height,weight,class,hometown
NA,Courtney Fells,G,"6' 6""",NA,SR,NA
NA,Ben McCauley,F,"6' 10""",NA,SR,NA
NA,Brandon Costner,F,"6' 9""",NA,JR,NA
NA,Gavin Grant,F,"6' 8""",NA,SR,NA
NA,Farnold Degand,G,"6' 4""",NA,JR,NA
NA,Simon Harris,F,"6' 5""",NA,SR,NA
NA,Trevor Ferguson,G,"6' 5""",NA,JR,NA
NA,Kaycee Obi-Gwacham,F,"6' 5""",NA,FR,NA
NA,Enrico Kufuor,G,"6' 1""",NA,FR,NA
NA,Julius Mays,G,"6' 2""",NA,FR,NA
NA,C.J. Williams,G,"6' 5""",NA,FR,NA
NA,Javier Gonzalez,G,"6' 0""",NA,SO,NA
NA,Tracy Smith,F,"6' 8""",NA,SO,NA
NA,Johnny Thomas,F,"6' 6""",NA,FR,NA
NA,Marques Johnson,G,"6' 5""",NA,SO,NA
NA,Chad Williams,G,"6' 3""",NA,SR,NA
NA,Dennis Horner,F,"6' 9""",NA,JR,NA
NA,Kendall Smith,F,"6' 8""",NA,FR,NA
NA,Spencer Greenway,G,"6' 4""",NA,FR,NA
