number,name,position,height,weight,class,hometown
NA,Zack Crimmins,C,"7' 0""",NA,SO,NA
NA,Asenso Ampim,F,"6' 6""",NA,SO,NA
NA,Noruwa Agho,G,"6' 3""",NA,FR,NA
NA,Chris Crockett,G,"5' 10""",NA,FR,NA
NA,Steve Egee,G,"6' 2""",NA,FR,NA
NA,Matt Johnson,G,"6' 7""",NA,FR,NA
NA,Justin Armstrong,G,"6' 4""",NA,SR,NA
NA,Kevin Bulger,G,"6' 3""",NA,JR,NA
NA,Patrick Foley,G,"6' 2""",NA,JR,NA
NA,Jason Miller,F,"6' 8""",NA,SR,NA
NA,Joe Bova,F,"6' 7""",NA,SR,NA
NA,Daniel Trepanier,G,"6' 2""",NA,SR,NA
NA,John Baumann,F,"6' 8""",NA,SR,NA
NA,Kashif Sweet,G,"5' 11""",NA,SR,NA
NA,Brett Loscalzo,G,"6' 0""",NA,SR,NA
NA,Issa Mase,F,"6' 5""",NA,FR,NA
NA,Blaise Staab,F,"6' 5""",NA,FR,NA
NA,Niko Scott,G,"6' 3""",NA,JR,NA
NA,Mack Montgomery,G,"6' 5""",NA,SR,NA
NA,Ben Nwachukwu,C,"6' 9""",NA,SR,NA
NA,K.J. Matsui,G,"6' 2""",NA,SR,NA
