number,name,position,height,weight,class,hometown
NA,Larry Posey,F,"6' 5""",NA,SR,NA
NA,Tommy Moffitt,F,"6' 4""",NA,JR,NA
NA,Trey Parker,C,"6' 8""",NA,SO,NA
NA,LaMarcus Reed III,-,"6' 5""",NA,FR,NA
NA,Jermaine Griffin,F,"6' 9""",NA,SR,NA
NA,Jon Miller,G,"6' 4""",NA,FR,NA
NA,J.D. Davis,F,"6' 3""",NA,JR,NA
NA,Jordan Kinnear,C,"6' 9""",NA,FR,NA
NA,Brandon Long,G,"6' 1""",NA,JR,NA
NA,Anthony Vereen,F,"6' 7""",NA,SR,NA
NA,Jeremy DeWalt,,NA,NA,,NA
NA,Cardell Hunter,G,"6' 1""",NA,SO,NA
NA,Roge'r Guignard,,NA,NA,,NA
NA,LaMarcus Reed III,-,"6' 5""",NA,FR,NA
NA,Jeremy Smith,G,"5' 10""",NA,SO,NA
NA,Dwight Gentry II,,"6' 0""",NA,JR,NA
NA,Ishmael Awange,C,"6' 10""",NA,FR,NA
NA,Marquez Haynes,G,"6' 3""",NA,JR,NA
NA,Dwight Gentry II,,"6' 0""",NA,JR,NA
