number,name,position,height,weight,class,hometown
NA,Yannick Braimbridge,G,"6' 2""",NA,FR,NA
NA,Kyle Riley,G,"6' 3""",NA,SO,NA
NA,Torrance Timothy,F,"6' 5""",NA,FR,NA
NA,Adam Walker,F,"6' 8""",NA,SO,NA
NA,Anthony Thomas,F,"6' 6""",NA,FR,NA
NA,Kandi Mukole,F,"6' 8""",NA,JR,NA
NA,Chris McHenry,G,"5' 11""",NA,FR,NA
NA,Eugene Myatt,F,"6' 5""",NA,SR,NA
NA,Jeron Smith,F,"6' 5""",NA,SR,NA
NA,Randy Hampton,F,"6' 5""",NA,SR,NA
NA,Calvin Thompson,G,"6' 3""",NA,FR,NA
NA,C.J. Prince,G,"6' 3""",NA,JR,NA
NA,Paul Kirkpatrick,C,"6' 9""",NA,JR,NA
NA,Nate Cooper,C,"6' 8""",NA,JR,NA
NA,Curtis White,G,"6' 4""",NA,JR,NA
NA,Theo Livingston,,NA,NA,FR,NA
