number,name,position,height,weight,class,hometown
NA,Andrew Steele,G,"6' 4""",NA,FR,NA
NA,Anthony Brock,G,"5' 9""",NA,JR,NA
NA,JaMychal Green,F,"6' 8""",NA,FR,NA
NA,Kyle Sellers,G,"6' 0""",NA,SR,NA
NA,Richard Hendrix,F,"6' 9""",NA,JR,NA
NA,Alonzo Gee,F,"6' 6""",NA,SR,NA
NA,Yamene Coleman,C,"6' 9""",NA,JR,NA
NA,Brandon Hollinger,G,"5' 11""",NA,SR,NA
NA,Senario Hillman,G,"6' 2""",NA,SO,NA
NA,Justin Knox,F,"6' 9""",NA,SO,NA
NA,Rico Pickett,G,"6' 3""",NA,FR,NA
NA,Mykal Riley,F,"6' 6""",NA,SR,NA
NA,Greg Cage,G,"6' 5""",NA,JR,NA
NA,John Dill,F,"6' 8""",NA,SR,NA
NA,Ronald Steele,G,"6' 2""",NA,SR,NA
NA,Mikhail Torrance,G,"6' 5""",NA,JR,NA
NA,Demetrius Jemison,F,"6' 8""",NA,JR,NA
NA,Justin Tubbs,G,"6' 3""",NA,SO,NA
