number,name,position,height,weight,class,hometown
NA,Emmanuel Bidias a Moute,-,"6' 8""",NA,JR,NA
NA,Brent Holder,G,"6' 5""",NA,SR,NA
NA,Gordon Taylor,G,"6' 2""",NA,JR,NA
NA,Tre Nichols,G,"5' 11""",NA,FR,NA
NA,Dylan Moseley,F,"6' 8""",NA,SR,NA
NA,John Bowman,G,"6' 4""",NA,FR,NA
NA,John Rybak,F,"6' 5""",NA,JR,NA
NA,Corey Jefferson,G,"6' 0""",NA,SR,NA
NA,Ty Gough,C,"6' 10""",NA,SO,NA
NA,Jonathan Sloan,C,"6' 8""",NA,SO,NA
NA,Ryan White,G,"5' 10""",NA,SO,NA
NA,Cameron Johnson,F,"6' 7""",NA,SO,NA
NA,Brent Benson,G,"6' 1""",NA,SR,NA
NA,Chris Agwumaro,F,"6' 6""",NA,SR,NA
NA,Brandon Thomas,G,"6' 3""",NA,SR,NA
NA,Matt Fullenwider,F,"6' 7""",NA,SR,NA
NA,Roshun Jackson,F,"6' 7""",NA,FR,NA
NA,Emmanuel Bidias a Moute,-,"6' 8""",NA,JR,NA
NA,Brandon Bush,G,"6' 7""",NA,SR,NA
