number,name,position,height,weight,class,hometown
NA,Ryan McDaniel,,NA,NA,,NA
NA,Billy Pettiford,F,"6' 7""",NA,JR,NA
NA,Jon Avery,F,"6' 7""",NA,JR,NA
NA,Leroy Nobles,,"6' 5""",NA,SO,NA
NA,Leroy Nobles,,"6' 5""",NA,SO,NA
NA,Adrian Moss,G,"5' 9""",NA,SO,NA
NA,Robert Glenn,F,"6' 7""",NA,JR,NA
NA,Jason Smeathers,F,"6' 8""",NA,FR,NA
NA,Alex Young,G,"6' 6""",NA,FR,NA
NA,Larry Stone,G,"5' 10""",NA,FR,NA
NA,Aaron Morris,F,"6' 6""",NA,FR,NA
NA,Anthony Williams,F,"6' 8""",NA,SO,NA
NA,Brandon Ray,F,"6' 4""",NA,JR,NA
NA,Drew Conner,F,"6' 5""",NA,SR,NA
NA,John Ashworth,G,"6' 3""",NA,SO,NA
NA,Gary Patterson,G,"5' 10""",NA,SR,NA
NA,Christian Siakam,F,"6' 7""",NA,FR,NA
NA,Bill Van Senus,C,"7' 0""",NA,SR,NA
NA,George Hill,G,"6' 2""",NA,JR,NA
NA,Austin Montgomery,G,"6' 5""",NA,SR,NA
