number,name,position,height,weight,class,hometown
NA,Carlos Monroe,F,"6' 8""",NA,SR,NA
NA,Paul Graham III,,NA,NA,,NA
NA,Jamal Owens,F,"6' 6""",NA,FR,NA
NA,Brett Royster,F,"6' 8""",NA,SO,NA
NA,Carderro Nwoji,G,"6' 0""",NA,SR,NA
NA,Alex Tucker,G,"5' 11""",NA,FR,NA
NA,Chris Watson,F,"6' 6""",NA,FR,NA
NA,Nick Gagel,G,"6' 0""",NA,FR,NA
NA,Sammy Hernandez,F,"6' 5""",NA,SR,NA
NA,James Staten,,NA,NA,FR,NA
NA,Eni Cuka,G,"6' 2""",NA,SO,NA
NA,Derrick Simmons,F,"6' 6""",NA,SR,NA
NA,Enrique Rodriguez,G,"6' 2""",NA,SO,NA
NA,Matt Best,,NA,NA,FR,NA
NA,Jeff Parmer,F,"6' 8""",NA,SR,NA
NA,Chris Coleman,,NA,NA,FR,NA
NA,Shavar Richardson,G,"6' 3""",NA,FR,NA
NA,Sean Alarcon,G,"6' 3""",NA,SR,NA
NA,Seydou Kone,F,"6' 9""",NA,SR,NA
NA,Xavier  Perkins,,NA,NA,,NA
NA,Sanchez Hughley,G,"6' 4""",NA,FR,NA
NA,Eddie Gainer,,NA,NA,FR,NA
