player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Prochet,F,30,3,6,1,2,2,2,1,5,6,2,0,1,1,3,9,TRUE,2015-12-30,St. Bonaventure,A
D. Robb,F,26,3,5,0,0,0,0,3,3,6,1,0,1,1,4,6,TRUE,2015-12-30,St. Bonaventure,A
C. Fowler,G,34,6,10,1,3,1,2,2,2,4,1,0,0,5,3,14,TRUE,2015-12-30,St. Bonaventure,A
E. Blackman,G,28,8,16,2,8,1,2,1,3,4,0,2,0,1,3,19,TRUE,2015-12-30,St. Bonaventure,A
M. Scott,G,24,0,5,0,4,5,6,1,2,3,1,0,0,4,1,5,TRUE,2015-12-30,St. Bonaventure,A
J. Satchell,F,7,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,FALSE,2015-12-30,St. Bonaventure,A
A. Tew,F,7,1,2,0,0,0,0,1,1,2,0,0,0,1,2,2,FALSE,2015-12-30,St. Bonaventure,A
M. Taylor Jr.,F,10,1,2,0,0,2,2,2,1,3,0,0,0,4,3,4,FALSE,2015-12-30,St. Bonaventure,A
C. Barton,G,10,0,4,0,2,0,0,0,0,0,0,0,0,1,1,0,FALSE,2015-12-30,St. Bonaventure,A
K. Davis,G,24,3,6,1,2,2,2,1,2,3,2,1,0,0,0,9,FALSE,2015-12-30,St. Bonaventure,A
TEAM,NA,NA,25,57,5,22,13,16,14,21,35,7,4,2,18,21,68,FALSE,2015-12-30,St. Bonaventure,A
