date,game_id,home,away
2012-11-18,323230002,Auburn,Dayton
2012-11-18,323230005,UAB,Navy
2012-11-18,323230008,Arkansas,Longwood
2012-11-18,323230009,Arizona State,Florida A&M
2012-11-18,323230024,Stanford,Belmont
2012-11-18,323230058,South Florida,Western Michigan
2012-11-18,323230066,Iowa State,Campbell
2012-11-18,323230068,Boise State,Louisiana
2012-11-18,323230077,Northwestern,Fairleigh Dickinson
2012-11-18,323230093,Murray State,Colorado
2012-11-18,323230094,Northern Kentucky,CSU Northridge
2012-11-18,323230097,Louisville,Miami (OH)
2012-11-18,323230127,Michigan State,Texas Southern
2012-11-18,323230135,Minnesota,Richmond
2012-11-18,323230147,Montana State,Portland
2012-11-18,323230152,NC State,Oklahoma State
2012-11-18,323230156,Creighton,Presbyterian
2012-11-18,323230158,Nebraska,Omaha
2012-11-18,323230167,New Mexico,George Mason
2012-11-18,323230183,Syracuse,Wagner
2012-11-18,323230195,Ohio,Wofford
2012-11-18,323230213,Penn State,Akron
2012-11-18,323230232,Charleston,Boston College
2012-11-18,323230236,Chattanooga,SE Missouri St
2012-11-18,323230275,Wisconsin,Cornell
2012-11-18,323230301,San Diego,Siena
2012-11-18,323230302,UC Davis,Northern Arizona
2012-11-18,323230315,Niagara,New Mexico State
2012-11-18,323230338,Kennesaw State,Towson
2012-11-18,323232005,Air Force,Regis Univ
2012-11-18,323232066,Binghamton,Saint Peter's
2012-11-18,323232083,Bucknell,West Alabama
2012-11-18,323232116,UCF,Savannah St
2012-11-18,323232142,Colgate,Coppin State
2012-11-18,323232198,Eastern Kentucky,Radford
2012-11-18,323232199,Eastern Michigan,UT Rio Grande Valley
2012-11-18,323232210,Elon,Florida Atlantic
2012-11-18,323232250,Gonzaga,South Dakota
2012-11-18,323232287,Illinois State,Delaware State
2012-11-18,323232306,Kansas State,North Florida
2012-11-18,323232309,Kent State,Valparaiso
2012-11-18,323232325,La Salle,Central Connecticut
2012-11-18,323232350,Maryland-Eastern Shore,Loyola Chicago
2012-11-18,323232413,Morehead State,Lafayette
2012-11-18,323232440,Nevada,Southern Utah
2012-11-18,323232459,Northern Illinois,Judson College
2012-11-18,323232514,Quinnipiac,UConn
2012-11-18,323232571,South Dakota State,District of Columbia
2012-11-18,323232608,Saint Mary's,Eastern Washington
2012-11-18,323232619,Stony Brook,Sacred Heart
2012-11-18,323232628,TCU,Prairie View A&M
2012-11-18,323232653,Louisiana Tech,Troy
2012-11-18,323232655,Tulane,Chicago State
2012-11-18,323232739,Green Bay,CSU Fullerton
