player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
S. Settle III,F,30,1,6,1,3,6,6,0,4,4,2,0,1,4,3,9,TRUE,2022-01-31,South Carolina State,A
R. Brumant,F,25,0,2,0,0,3,4,2,10,12,1,1,2,0,2,3,TRUE,2022-01-31,South Carolina State,A
E. Hawkins,G,29,3,8,0,1,2,2,0,3,3,1,0,0,9,2,8,TRUE,2022-01-31,South Carolina State,A
D. Richmond,G,18,1,3,0,0,0,0,1,2,3,0,0,0,1,0,2,TRUE,2022-01-31,South Carolina State,A
K. Foster,G,31,5,13,3,10,0,0,0,3,3,0,0,0,2,3,13,TRUE,2022-01-31,South Carolina State,A
J. Wood,F,7,1,2,1,2,0,0,0,0,0,0,0,0,1,0,3,FALSE,2022-01-31,South Carolina State,A
S. Green,F,13,3,4,2,2,0,0,0,0,0,0,0,0,1,4,8,FALSE,2022-01-31,South Carolina State,A
B. Harris,G,7,1,2,0,1,0,0,3,2,5,0,0,0,2,0,2,FALSE,2022-01-31,South Carolina State,A
K. Robinson,G,12,0,2,0,0,1,3,0,0,0,3,0,0,1,0,1,FALSE,2022-01-31,South Carolina State,A
T. Bibbs,G,28,2,7,1,3,1,1,1,5,6,1,0,0,1,4,6,FALSE,2022-01-31,South Carolina State,A
TEAM,NA,NA,17,49,8,22,13,16,10,31,41,8,1,3,23,18,55,FALSE,2022-01-31,South Carolina State,A
