player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Jones,F,24,4,8,0,0,0,0,3,3,6,0,1,1,1,5,8,TRUE,2015-12-09,Arizona,A
K. Edo,F,24,4,6,0,0,0,0,2,4,6,1,0,0,2,2,8,TRUE,2015-12-09,Arizona,A
P. Watson,G,35,6,11,1,2,1,2,2,3,5,2,3,2,1,3,14,TRUE,2015-12-09,Arizona,A
C. Guerrero,G,30,3,6,1,3,4,6,0,1,1,2,1,0,1,4,11,TRUE,2015-12-09,Arizona,A
M. Harris,G,34,10,21,3,4,0,1,0,2,2,2,1,0,3,5,23,TRUE,2015-12-09,Arizona,A
C. Russo,F,18,3,7,0,1,0,0,4,2,6,2,1,0,0,4,6,FALSE,2015-12-09,Arizona,A
T. Carter II,C,14,1,2,0,0,0,0,0,1,1,0,0,0,0,0,2,FALSE,2015-12-09,Arizona,A
L. Ellison III,G,6,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE,2015-12-09,Arizona,A
J. Lewis,G,15,0,4,0,0,0,0,1,1,2,5,0,0,1,1,0,FALSE,2015-12-09,Arizona,A
TEAM,NA,NA,31,66,5,10,5,9,14,20,34,14,7,3,13,25,72,FALSE,2015-12-09,Arizona,A
