player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
E. Onyenegecha,F,26,3,5,0,0,1,2,1,3,4,0,2,1,2,2,7,TRUE,2004-12-28,CSU Fullerton,H
A. Waggener,F,9,1,2,0,0,0,0,2,2,4,0,0,0,0,2,2,TRUE,2004-12-28,CSU Fullerton,H
C. Chitwood,F,19,4,5,0,1,0,0,1,0,1,0,0,0,0,0,8,TRUE,2004-12-28,CSU Fullerton,H
J. FrazierJ,F,27,0,4,0,1,1,2,2,3,5,0,1,1,4,4,1,TRUE,2004-12-28,CSU Fullerton,H
I. BoylanI,F,41,8,15,1,3,3,6,0,9,9,4,2,0,4,0,20,TRUE,2004-12-28,CSU Fullerton,H
J. HeardJ,F,15,2,4,0,1,1,2,3,0,3,1,2,0,3,0,5,FALSE,2004-12-28,CSU Fullerton,H
T. Shewmake,C,36,6,10,2,4,0,0,3,9,12,2,2,0,5,2,14,FALSE,2004-12-28,CSU Fullerton,H
B. Altheimer,G,15,1,6,1,2,0,0,0,0,0,3,0,0,2,2,3,FALSE,2004-12-28,CSU Fullerton,H
D. White,G,37,3,14,1,8,3,4,2,2,4,4,2,0,4,2,10,FALSE,2004-12-28,CSU Fullerton,H
TEAM,NA,NA,28,65,5,20,9,16,14,29,43,14,11,2,24,14,70,FALSE,2004-12-28,CSU Fullerton,H
