player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
K. Bullinger,F,36,5,12,2,6,8,9,2,7,9,1,0,2,2,1,20,TRUE,2009-12-31,Montana State,H
F. SessionF,F,31,2,9,1,4,5,7,4,6,10,4,2,0,1,4,10,TRUE,2009-12-31,Montana State,H
S. Panos,C,28,6,8,0,0,2,3,2,3,5,0,0,1,0,2,14,TRUE,2009-12-31,Montana State,H
N. Hansen,G,30,4,10,2,8,2,2,1,1,2,2,1,0,2,1,12,TRUE,2009-12-31,Montana State,H
D. Lillard,G,34,4,10,1,5,3,4,0,6,6,2,0,0,1,0,12,TRUE,2009-12-31,Montana State,H
D. Mahoney,F,10,0,0,0,0,0,0,0,2,2,0,0,1,1,4,0,FALSE,2009-12-31,Montana State,H
J. NobleJ,F,4,1,2,1,2,0,0,0,0,0,0,0,0,0,0,3,FALSE,2009-12-31,Montana State,H
T. Morris,C,11,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,FALSE,2009-12-31,Montana State,H
L. Hughey,G,16,1,5,0,1,2,2,0,3,3,3,0,0,2,1,4,FALSE,2009-12-31,Montana State,H
TEAM,NA,NA,23,59,7,26,22,27,14,29,43,12,3,4,10,13,75,FALSE,2009-12-31,Montana State,H
