player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Scott,F,40,6,14,0,0,5,7,2,3,5,4,2,0,1,2,17,TRUE,2005-02-05,Western Illinois,A
D. Carson,F,12,0,1,0,0,0,0,0,3,3,0,1,0,1,1,0,TRUE,2005-02-05,Western Illinois,A
P. McCloskey,F,17,1,2,0,0,1,2,3,2,5,0,1,0,0,3,3,TRUE,2005-02-05,Western Illinois,A
D. Ritzema,C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,2005-02-05,Western Illinois,A
R. Marshall,G,34,5,13,0,4,2,2,1,2,3,1,0,1,3,2,12,TRUE,2005-02-05,Western Illinois,A
P. Dukes,G,34,5,9,3,7,0,0,2,2,4,3,1,0,0,3,13,FALSE,2005-02-05,Western Illinois,A
D. Ishmeal,G,24,4,6,2,3,2,2,0,5,5,4,3,0,3,3,12,FALSE,2005-02-05,Western Illinois,A
B. Cassise,G,8,1,2,1,2,0,0,0,0,0,1,0,0,2,0,3,FALSE,2005-02-05,Western Illinois,A
K. Krzyminski,G,28,4,6,3,4,1,4,0,1,1,6,1,0,2,3,12,FALSE,2005-02-05,Western Illinois,A
TEAM,NA,NA,26,53,9,20,11,17,9,18,27,19,9,1,12,18,72,FALSE,2005-02-05,Western Illinois,A
