player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Stevenett,F,40,6,12,0,0,3,3,3,3,6,4,1,2,3,3,15,TRUE,2011-12-30,UMKC,A
R. Taylor,F,32,9,12,0,0,3,3,2,5,7,3,3,0,4,4,21,TRUE,2011-12-30,UMKC,A
M. Massey,C,26,7,11,0,0,5,5,2,2,4,0,2,0,3,3,19,TRUE,2011-12-30,UMKC,A
"R. Jones, Jr.",G,28,4,5,0,0,5,6,0,3,3,3,0,0,2,3,13,TRUE,2011-12-30,UMKC,A
D. Heuir,G,28,3,6,0,2,5,6,0,2,2,4,0,0,0,4,11,TRUE,2011-12-30,UMKC,A
J. Scott,F,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2011-12-30,UMKC,A
J. Jeffery,F,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2011-12-30,UMKC,A
W. CollieW,F,12,1,1,0,0,0,0,0,3,3,4,0,0,2,1,2,FALSE,2011-12-30,UMKC,A
T. KoehlerT,C,9,3,4,0,0,0,0,2,1,3,0,0,0,1,0,6,FALSE,2011-12-30,UMKC,A
J. Johnson,G,8,2,4,0,0,0,0,1,1,2,0,2,0,0,2,4,FALSE,2011-12-30,UMKC,A
C. Nsenki,G,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,2011-12-30,UMKC,A
TEAM,NA,NA,35,56,0,2,21,23,11,24,35,18,9,2,16,20,91,FALSE,2011-12-30,UMKC,A
