date,game_id,home,away
2010-01-19,300190059,Georgia Tech,Clemson
2010-01-19,300190104,Boston University,Albany
2010-01-19,300190120,Maryland,Longwood
2010-01-19,300190194,Ohio State,Northwestern
2010-01-19,300190254,Utah,San Diego State
2010-01-19,300190261,Vermont,Hartford
2010-01-19,300190333,Alabama,Tennessee
2010-01-19,300190356,Illinois,Purdue
2010-01-19,300192198,Eastern Kentucky,Chicago State
2010-01-19,300192275,Hofstra,George Mason
2010-01-19,300192390,Miami,Boston College
2010-01-19,300192413,Morehead State,SIU-Edwardsville
2010-01-19,300192724,Wichita State,Northern Iowa
