play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home,away,home_time_out_remaining,away_time_out_remaining,home_favored_by,game_id,date
1,1,20:00,2400,2400,PLAY,0,0,0,14,0.5,0.5,TCU,Lamar,6,6,NA,313342628,2011-11-30
2,1,19:46,2386,2386,Adrick McKinney Turnover.,0,0,0,0,0.5,0.5,TCU,Lamar,6,6,NA,313342628,2011-11-30
3,1,19:46,2386,2386,Devon Lamb Steal.,0,0,0,3,0.5,0.5,TCU,Lamar,6,6,NA,313342628,2011-11-30
4,1,19:43,2383,2383,Devon Lamb made Layup.,0,2,-2,31,0.4556158174412416,0.4556158174412416,TCU,Lamar,6,6,NA,313342628,2011-11-30
5,1,19:12,2352,2352,J.R. Cadot missed Three Point Jumper.,0,2,-2,0,0.4549524799339148,0.4549524799339148,TCU,Lamar,6,6,NA,313342628,2011-11-30
6,1,19:12,2352,2352,Charlie Harper Defensive Rebound.,0,2,-2,6,0.4549524799339148,0.4549524799339148,TCU,Lamar,6,6,NA,313342628,2011-11-30
7,1,19:06,2346,2346,Donley Minor missed Jumper.,0,2,-2,0,0.4548226031392742,0.4548226031392742,TCU,Lamar,6,6,NA,313342628,2011-11-30
8,1,19:06,2346,2346,Amric Fields Block.,0,2,-2,4,0.4548226031392742,0.4548226031392742,TCU,Lamar,6,6,NA,313342628,2011-11-30
9,1,19:02,2342,2342,Adrick McKinney Defensive Rebound.,0,2,-2,9,0.4547357647420433,0.4547357647420433,TCU,Lamar,6,6,NA,313342628,2011-11-30
10,1,18:53,2333,2333,Amric Fields made Three Point Jumper.  Assisted by Hank Thorns.,3,2,1,15,0.522777342670492,0.522777342670492,TCU,Lamar,6,6,NA,313342628,2011-11-30
11,1,18:38,2318,2318,Devon Lamb missed Layup.,3,2,1,0,0.5229428697709193,0.5229428697709193,TCU,Lamar,6,6,NA,313342628,2011-11-30
12,1,18:38,2318,2318,Devon Lamb Offensive Rebound.,3,2,1,3,0.5229428697709193,0.5229428697709193,TCU,Lamar,6,6,NA,313342628,2011-11-30
13,1,18:35,2315,2315,Foul on Adrick McKinney,3,2,1,1,0.5229761317984666,0.5229761317984666,TCU,Lamar,6,6,NA,313342628,2011-11-30
14,1,18:34,2314,2314,Devon Lamb made Free Throw.,3,3,0,0,0.5,0.5,TCU,Lamar,6,6,NA,313342628,2011-11-30
15,1,18:34,2314,2314,Devon Lamb made Free Throw.,3,4,-1,8,0.4770127695922438,0.4770127695922438,TCU,Lamar,6,6,NA,313342628,2011-11-30
