player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Carter,F,26,3,7,0,3,0,0,1,7,8,0,1,0,1,4,6,TRUE,2011-02-19,Manhattan,H
D. Joyner,F,24,2,6,0,0,3,11,6,2,8,3,1,0,1,1,7,TRUE,2011-02-19,Manhattan,H
P. PreboyeP,F,24,1,6,0,0,2,2,3,1,4,1,2,0,1,1,4,TRUE,2011-02-19,Manhattan,H
B. Dougher,G,34,4,9,1,4,2,4,0,2,2,2,0,0,2,2,11,TRUE,2011-02-19,Manhattan,H
L. Hayes,G,38,2,10,1,5,0,0,3,4,7,0,0,0,3,2,5,TRUE,2011-02-19,Manhattan,H
A. Rapier,F,22,1,2,0,0,2,2,2,4,6,5,0,0,0,4,4,FALSE,2011-02-19,Manhattan,H
A. Mayo,F,13,2,6,0,0,2,3,0,2,2,0,0,1,0,3,6,FALSE,2011-02-19,Manhattan,H
A. Jackson,G,11,1,3,1,3,2,2,1,0,1,0,1,0,1,1,5,FALSE,2011-02-19,Manhattan,H
M. Rouse,G,30,5,9,3,5,2,3,0,2,2,1,0,0,4,1,15,FALSE,2011-02-19,Manhattan,H
C. Martin,G,3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,FALSE,2011-02-19,Manhattan,H
TEAM,NA,NA,21,59,6,21,15,27,18,25,43,12,5,1,13,19,63,FALSE,2011-02-19,Manhattan,H
