player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Patten,F,21,1,8,0,0,2,2,1,3,4,3,1,0,1,0,4,TRUE,2006-01-28,Idaho State,H
N. Pajevic,F,31,7,12,0,1,3,4,3,4,7,1,0,1,4,4,17,TRUE,2006-01-28,Idaho State,H
C. RiggsC,F,24,3,5,0,0,7,10,3,3,6,1,1,1,2,2,13,TRUE,2006-01-28,Idaho State,H
D. HenryD,F,24,2,6,0,2,0,0,0,4,4,0,0,0,0,2,4,TRUE,2006-01-28,Idaho State,H
C. BurrisC,C,16,5,12,0,2,4,4,5,0,5,1,0,0,0,1,14,TRUE,2006-01-28,Idaho State,H
C. Shelton,G,21,0,4,0,1,1,3,3,0,3,2,0,0,0,3,1,FALSE,2006-01-28,Idaho State,H
B. Cox,G,31,1,3,1,3,0,0,0,1,1,1,3,0,1,0,3,FALSE,2006-01-28,Idaho State,H
M. Emadi,G,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2006-01-28,Idaho State,H
T. Stovall,G,24,3,7,1,2,3,4,1,5,6,1,0,0,1,2,10,FALSE,2006-01-28,Idaho State,H
N. Covington,G,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,FALSE,2006-01-28,Idaho State,H
TEAM,NA,NA,22,59,2,12,20,27,17,20,37,10,6,2,10,14,66,FALSE,2006-01-28,Idaho State,H
