game_id,date,home,away,play_id,half,time_remaining_half,secs_remaining,secs_remaining_absolute,description,home_score,away_score,score_diff,play_length,win_prob,naive_win_prob,home_time_out_remaining,away_time_out_remaining,home_favored_by,shot_x,shot_y,shot_team,shot_outcome,shooter,assist,three_pt,free_throw,possession_before,possession_after,win_prob_naive
401169739,2020-02-10,Texas,Baylor,1,1,20:00,2400,2400,PLAY,0,0,0,0,0.2763607055161716,0.5,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,Texas,NA
401169739,2020-02-10,Texas,Baylor,2,1,20:00,2400,2400,Jump Ball won by Texas,0,0,0,0,0.2763607055161716,0.5,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Texas,Texas,NA
401169739,2020-02-10,Texas,Baylor,3,1,19:32,2372,2372,Jericho Sims missed Jumper.,0,0,0,28,0.27690473607013666,0.5,4,4,-6,30,84.80888888888889,Texas,missed,Jericho Sims,NA,FALSE,FALSE,Texas,Baylor,NA
401169739,2020-02-10,Texas,Baylor,4,1,19:32,2372,2372,Freddie Gillespie Block.,0,0,0,0,0.27690473607013666,0.5,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Texas,Baylor,NA
401169739,2020-02-10,Texas,Baylor,5,1,19:32,2372,2372,Davion Mitchell Defensive Rebound.,0,0,0,0,0.27690473607013666,0.5,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Texas,Baylor,NA
401169739,2020-02-10,Texas,Baylor,6,1,19:22,2362,2362,MaCio Teague made Three Point Jumper. Assisted by Davion Mitchell.,0,3,-3,10,0.22642809093786165,0.43297657689473573,4,4,-6,24,30.288888888888888,Baylor,made,MaCio Teague,Davion Mitchell,TRUE,FALSE,Baylor,Texas,NA
401169739,2020-02-10,Texas,Baylor,7,1,19:09,2349,2349,Courtney Ramey missed Layup.,0,3,-3,13,0.22636041287951542,0.4325603638439034,4,4,-6,28.000000000000004,84.80888888888889,Texas,missed,Courtney Ramey,NA,FALSE,FALSE,Texas,Baylor,NA
401169739,2020-02-10,Texas,Baylor,8,1,19:09,2349,2349,Freddie Gillespie Defensive Rebound.,0,3,-3,0,0.22636041287951542,0.4325603638439034,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Texas,Baylor,NA
401169739,2020-02-10,Texas,Baylor,9,1,18:40,2320,2320,MaCio Teague missed Three Point Jumper.,0,3,-3,29,0.22621437071626424,0.4316207473002184,4,4,-6,36,30.288888888888888,Baylor,missed,MaCio Teague,NA,TRUE,FALSE,Baylor,Texas,NA
401169739,2020-02-10,Texas,Baylor,10,1,18:40,2320,2320,Jericho Sims Defensive Rebound.,0,3,-3,0,0.22621437071626424,0.4316207473002184,4,4,-6,NA,NA,NA,NA,NA,NA,NA,NA,Baylor,Texas,NA
