player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
B. Baker,F,12,1,3,0,1,1,1,1,1,2,0,0,0,0,3,3,TRUE,2011-01-08,North Florida,H
B. Jenkins,F,13,2,3,0,0,6,8,0,2,2,0,0,0,2,1,10,TRUE,2011-01-08,North Florida,H
T. Noack,F,22,4,11,1,5,0,0,1,4,5,0,0,1,1,3,9,TRUE,2011-01-08,North Florida,H
J. CampbellJ,F,18,3,4,3,4,0,0,0,0,0,0,3,0,0,3,9,TRUE,2011-01-08,North Florida,H
J. HouseJ,F,16,1,1,0,0,0,0,2,2,4,1,1,0,1,2,2,TRUE,2011-01-08,North Florida,H
S. SaundersS,C,18,4,7,0,0,7,8,1,4,5,1,0,2,1,2,15,FALSE,2011-01-08,North Florida,H
M. HedgepethM,C,19,2,3,0,0,4,4,1,1,2,1,0,1,3,1,8,FALSE,2011-01-08,North Florida,H
D. Hanlen,G,21,0,2,0,2,2,2,0,2,2,3,0,0,4,2,2,FALSE,2011-01-08,North Florida,H
A. Barnes,G,6,1,1,0,0,0,1,0,0,0,0,1,0,0,1,2,FALSE,2011-01-08,North Florida,H
I. Clark,G,18,4,5,1,2,2,2,0,3,3,1,0,0,0,2,11,FALSE,2011-01-08,North Florida,H
K. Johnson,G,20,3,3,1,1,3,4,1,2,3,6,3,0,0,3,10,FALSE,2011-01-08,North Florida,H
J.J. Mann,G,17,3,5,2,4,2,2,0,1,1,5,2,0,1,1,10,FALSE,2011-01-08,North Florida,H
TEAM,NA,NA,28,48,8,19,27,32,7,22,29,18,10,4,14,24,91,FALSE,2011-01-08,North Florida,H
