player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
M. Moser,F,31,8,14,4,7,4,4,2,4,6,2,0,1,1,3,24,TRUE,2014-01-12,Stanford,H
W. Austin,C,8,0,1,0,0,0,0,0,1,1,0,0,1,0,2,0,TRUE,2014-01-12,Stanford,H
J. Loyd,G,32,3,6,2,2,0,0,1,1,2,6,1,0,3,3,8,TRUE,2014-01-12,Stanford,H
J. Young,G,33,1,7,1,5,2,2,0,5,5,2,0,1,1,1,5,TRUE,2014-01-12,Stanford,H
D. Dotson,G,19,4,6,2,3,0,0,0,3,3,2,1,0,2,1,10,TRUE,2014-01-12,Stanford,H
B. Carter,F,7,0,0,0,0,4,6,1,0,1,1,0,0,1,0,4,FALSE,2014-01-12,Stanford,H
E. Cook,F,16,1,1,0,0,1,3,0,1,1,1,0,1,1,3,3,FALSE,2014-01-12,Stanford,H
R. Amardi,F,17,3,4,0,0,3,4,0,2,2,2,0,0,3,4,9,FALSE,2014-01-12,Stanford,H
D. Artis,G,13,1,3,1,2,2,2,0,1,1,0,0,0,2,3,5,FALSE,2014-01-12,Stanford,H
J. Calliste,G,24,3,4,2,3,4,5,0,1,1,2,1,0,1,1,12,FALSE,2014-01-12,Stanford,H
TEAM,NA,NA,24,46,12,22,20,26,5,21,26,18,3,4,15,21,80,FALSE,2014-01-12,Stanford,H
