player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
N. Topalovic,F,19,4,6,0,0,0,1,4,2,6,0,0,0,2,4,8,TRUE,2015-11-20,Washington State,A
E. Telfair,G,32,5,13,2,7,3,4,0,4,4,3,3,0,2,1,15,TRUE,2015-11-20,Washington State,A
C. Nwosuh,G,21,1,6,0,3,0,0,0,2,2,1,1,0,1,2,2,TRUE,2015-11-20,Washington State,A
J. Smith,G,11,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,TRUE,2015-11-20,Washington State,A
G. Luzcando,G,29,4,10,2,3,4,4,1,0,1,1,2,0,3,1,14,TRUE,2015-11-20,Washington State,A
S. Nicolds,F,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,2015-11-20,Washington State,A
S. Lennox,F,7,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,FALSE,2015-11-20,Washington State,A
K. Ingram,F,16,0,0,0,0,0,0,1,1,2,0,1,1,1,4,0,FALSE,2015-11-20,Washington State,A
B. Wilson,G,25,2,7,0,0,1,3,2,5,7,1,0,1,2,1,5,FALSE,2015-11-20,Washington State,A
E. Nakken,G,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,FALSE,2015-11-20,Washington State,A
G. Chivichyan,G,8,0,4,0,4,0,0,0,1,1,0,0,0,0,1,0,FALSE,2015-11-20,Washington State,A
B. Boyd,G,6,1,2,1,1,0,0,0,1,1,0,0,0,0,2,3,FALSE,2015-11-20,Washington State,A
A. Faruq-Bey,G,21,6,17,5,12,2,3,2,0,2,0,0,0,2,2,19,FALSE,2015-11-20,Washington State,A
TEAM,NA,NA,23,67,10,31,11,17,16,19,35,6,7,2,13,22,67,FALSE,2015-11-20,Washington State,A
