player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
V. Manuel,F,15,4,13,0,1,0,0,4,3,7,1,0,1,2,0,8,TRUE,2020-12-17,Le Tourneau,H
R. Brown,F,18,6,7,0,0,1,2,3,5,8,0,0,1,0,1,13,TRUE,2020-12-17,Le Tourneau,H
S. Singleton,G,19,2,5,0,1,3,7,3,5,8,2,0,0,1,1,7,TRUE,2020-12-17,Le Tourneau,H
J. Francis,G,13,1,3,0,0,0,0,0,3,3,2,1,0,2,0,2,TRUE,2020-12-17,Le Tourneau,H
M. Maluach,G,21,6,8,0,0,3,4,4,8,12,3,0,1,1,1,15,TRUE,2020-12-17,Le Tourneau,H
B. Matos,F,19,7,14,0,0,2,6,6,4,10,0,0,1,2,0,16,FALSE,2020-12-17,Le Tourneau,H
L. Padgett,F,9,3,4,1,1,0,0,1,1,2,0,0,0,0,0,7,FALSE,2020-12-17,Le Tourneau,H
E. Medina,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2020-12-17,Le Tourneau,H
N. Dorsey,G,10,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,FALSE,2020-12-17,Le Tourneau,H
I. Marin,G,11,2,2,1,1,0,0,0,2,2,2,0,0,0,1,5,FALSE,2020-12-17,Le Tourneau,H
J. Johnson,G,10,1,4,0,1,2,4,2,1,3,1,1,0,0,0,4,FALSE,2020-12-17,Le Tourneau,H
K. Wegscheider,G,15,2,6,0,0,0,0,3,3,6,0,3,0,1,1,4,FALSE,2020-12-17,Le Tourneau,H
E. Kuac,G,16,3,7,0,1,0,0,2,3,5,1,0,0,1,1,6,FALSE,2020-12-17,Le Tourneau,H
D. Headdings,G,3,1,1,0,0,1,1,0,1,1,0,0,0,0,1,3,FALSE,2020-12-17,Le Tourneau,H
C. Patterson,G,7,0,3,0,2,0,0,0,2,2,1,0,0,1,2,0,FALSE,2020-12-17,Le Tourneau,H
K. McGee,G,12,0,4,0,3,0,0,2,1,3,2,0,0,4,1,0,FALSE,2020-12-17,Le Tourneau,H
TEAM,NA,NA,38,83,2,12,12,24,32,47,79,16,5,4,15,10,90,FALSE,2020-12-17,Le Tourneau,H
