player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
B. Janev,F,35,3,12,1,5,2,4,1,7,8,3,0,3,2,4,9,TRUE,2007-01-21,Stony Brook,H
B. Odom,F,24,1,2,1,2,0,0,1,0,1,0,0,0,1,2,3,TRUE,2007-01-21,Stony Brook,H
S. Tobey,F,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,TRUE,2007-01-21,Stony Brook,H
S. Price,F,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,TRUE,2007-01-21,Stony Brook,H
R. Onguetou,F,20,2,2,0,0,0,1,1,4,5,0,1,0,1,3,4,TRUE,2007-01-21,Stony Brook,H
S. HerrickS,C,20,3,4,1,1,1,2,2,3,5,0,0,0,0,4,8,FALSE,2007-01-21,Stony Brook,H
J. Anderson,G,32,4,11,1,5,5,6,0,2,2,5,2,1,3,4,14,FALSE,2007-01-21,Stony Brook,H
T. Gibbs,G,38,6,9,4,7,6,6,3,3,6,2,2,0,3,2,22,FALSE,2007-01-21,Stony Brook,H
J. Roybal,G,6,0,0,0,0,2,2,0,0,0,1,0,0,3,1,2,FALSE,2007-01-21,Stony Brook,H
D. McGeary,G,21,2,6,1,4,2,2,0,4,4,0,0,0,2,2,7,FALSE,2007-01-21,Stony Brook,H
J. Cheslock,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2007-01-21,Stony Brook,H
A. Dunn,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2007-01-21,Stony Brook,H
TEAM,NA,NA,21,46,9,24,18,23,10,24,34,11,5,4,16,23,69,FALSE,2007-01-21,Stony Brook,H
