game_id,date,opponent,location,team_score,opp_score,record
400990710,2017-11-11,Saint Mary's,A,68,85,0-1 (0-0)
400987047,2017-11-13,San Francisco,A,63,75,0-2 (0-0)
400990718,2017-11-18,Longwood,A,83,56,1-2 (0-0)
400992201,2017-11-21,Franciscan University,H,96,54,2-2 (0-0)
400986089,2017-11-24,Louisville,A,72,84,2-3 (0-0)
400990743,2017-11-29,American,H,100,89,3-3 (0-0)
400990752,2017-12-02,Stony Brook,A,83,85,3-4 (0-0)
400986123,2017-12-05,Duke,A,67,124,3-5 (0-0)
400990761,2017-12-10,Niagara,A,93,87,4-5 (0-0)
400990772,2017-12-18,Bethany WV,H,113,77,5-5 (0-0)
400990774,2017-12-21,Lehigh,H,84,70,6-5 (0-0)
400990781,2017-12-29,Central Connecticut,A,68,72,6-6 (0-1)
400990785,2017-12-31,Bryant,A,86,82,7-6 (1-1)
400990792,2018-01-04,LIU Brooklyn,H,85,68,8-6 (2-1)
400990799,2018-01-06,St. Francis BKN,H,91,87,9-6 (3-1)
400990804,2018-01-11,Robert Morris,A,89,80,10-6 (4-1)
400990808,2018-01-13,Mt. St. Mary's,H,80,81,10-7 (4-2)
400990814,2018-01-18,Wagner,A,64,73,10-8 (4-3)
400990819,2018-01-20,Sacred Heart,A,73,60,11-8 (5-3)
400990824,2018-01-26,Wagner,H,61,91,11-9 (5-4)
400990829,2018-01-28,Sacred Heart,H,72,71,12-9 (6-4)
400990832,2018-02-01,Fairleigh Dickinson,H,74,60,13-9 (7-4)
400990838,2018-02-03,Mt. St. Mary's,A,56,59,13-10 (7-5)
400990843,2018-02-08,LIU Brooklyn,A,67,83,13-11 (7-6)
400990848,2018-02-10,St. Francis BKN,A,90,65,14-11 (8-6)
400990851,2018-02-15,Central Connecticut,H,77,71,15-11 (9-6)
400990855,2018-02-17,Bryant,H,89,56,16-11 (10-6)
400990862,2018-02-22,Fairleigh Dickinson,A,90,82,17-11 (11-6)
400990869,2018-02-24,Robert Morris,H,80,60,18-11 (12-6)
401020727,2018-02-28,Fairleigh Dickinson,H,75,84,18-12 (12-6)
401025892,2018-03-14,UIC,A,61,84,18-13 (12-6)
