game_id,date,opponent,location,team_score,opp_score,record
400987927,2017-11-10,Colgate,H,70,58,1-0 (0-0)
400987941,2017-11-14,Stony Brook,H,72,64,2-0 (0-0)
400987955,2017-11-19,Boston University,H,85,66,3-0 (0-0)
400987964,2017-11-23,Oregon,N,71,63,4-0 (0-0)
400999748,2017-11-24,Michigan State,N,57,77,4-1 (0-0)
401001026,2017-11-26,Arkansas,N,67,102,4-2 (0-0)
400987977,2017-11-29,Columbia,H,77,73,5-2 (0-0)
400987985,2017-12-02,Monmouth,H,84,81,6-2 (0-0)
400986124,2017-12-05,Syracuse,N,63,72,6-3 (0-0)
400988003,2017-12-09,Coppin State,H,72,59,7-3 (0-0)
400988033,2017-12-21,Arizona,A,58,73,7-4 (0-0)
400987274,2017-12-23,Auburn,A,64,89,7-5 (0-0)
400988040,2017-12-30,Wichita State,H,62,72,7-6 (0-1)
400988047,2018-01-03,Tulsa,A,88,90,7-7 (0-2)
400988052,2018-01-06,East Carolina,H,70,65,8-7 (1-2)
400988058,2018-01-10,UCF,H,62,53,9-7 (2-2)
400988062,2018-01-13,Tulane,A,67,57,10-7 (3-2)
400988068,2018-01-16,Memphis,A,49,73,10-8 (3-3)
400988073,2018-01-20,Villanova,H,61,81,10-9 (3-3)
400988081,2018-01-25,SMU,H,63,52,11-9 (4-3)
400988088,2018-01-28,Temple,A,57,85,11-10 (4-4)
400988092,2018-01-31,UCF,A,61,70,11-11 (4-5)
400988095,2018-02-03,Cincinnati,H,57,65,11-12 (4-6)
400988102,2018-02-07,South Florida,H,68,65,12-12 (5-6)
400988107,2018-02-10,Wichita State,A,74,95,12-13 (5-7)
400988115,2018-02-15,Tulsa,H,71,73,12-14 (5-8)
400988119,2018-02-18,East Carolina,A,84,80,13-14 (6-8)
400988126,2018-02-22,Cincinnati,A,52,77,13-15 (6-9)
400988132,2018-02-25,Memphis,H,79,83,13-16 (6-10)
400988134,2018-02-28,Temple,H,72,66,14-16 (7-10)
400988144,2018-03-04,Houston,A,71,81,14-17 (7-11)
401019975,2018-03-08,SMU,N,73,80,14-18 (7-11)
