game_id,date,opponent,location,team_score,opp_score,record
400991743,2017-11-10,UC Santa Cruz,H,96,65,1-0 (0-0)
400991744,2017-11-13,CSU Northridge,H,89,73,2-0 (0-0)
400987178,2017-11-17,Arkansas,A,75,83,2-1 (0-0)
400989611,2017-11-21,Evansville,N,57,59,2-2 (0-0)
401001950,2017-11-22,George Mason,N,79,73,3-2 (0-0)
400991246,2017-11-26,Montana State,H,80,67,4-2 (0-0)
400991249,2017-11-30,Weber State,H,83,71,5-2 (0-0)
400991745,2017-12-02,Long Beach State,A,106,70,6-2 (0-0)
400990617,2017-12-05,CSU Bakersfield,H,70,55,7-2 (0-0)
400991746,2017-12-09,Cal Poly,A,83,63,8-2 (0-0)
400991747,2017-12-13,Arkansas-Pine Bluff,H,78,52,9-2 (0-0)
400988269,2017-12-16,Oregon,H,61,68,9-3 (0-0)
400991748,2017-12-18,CS Monterey Bay,H,93,56,10-3 (0-0)
400991767,2017-12-27,Nevada,H,65,80,10-4 (0-1)
400991689,2017-12-30,Air Force,H,71,59,11-4 (1-1)
400991750,2018-01-03,Utah State,A,79,81,11-5 (1-2)
400991731,2018-01-06,Colorado State,A,82,79,12-5 (2-2)
400991713,2018-01-09,Boise State,H,64,70,12-6 (2-3)
400991751,2018-01-13,New Mexico,H,89,80,13-6 (3-3)
400991752,2018-01-17,San Diego State,A,77,73,14-6 (4-3)
400991753,2018-01-23,UNLV,H,69,63,15-6 (5-3)
400991754,2018-01-27,Utah State,H,62,65,15-7 (5-4)
400991755,2018-01-31,Nevada,A,92,102,15-8 (5-5)
400991756,2018-02-03,Wyoming,A,80,62,16-8 (6-5)
400991757,2018-02-06,San Diego State,H,79,61,17-8 (7-5)
400991758,2018-02-14,San José St,A,77,57,18-8 (8-5)
400991740,2018-02-17,Colorado State,H,86,65,19-8 (9-5)
400991759,2018-02-21,UNLV,A,77,64,20-8 (10-5)
400991760,2018-02-24,Wyoming,H,68,78,20-9 (10-6)
401016386,2018-02-26,Air Force,A,54,48,21-9 (11-6)
400991761,2018-03-03,New Mexico,A,86,95,21-10 (11-7)
401020572,2018-03-08,San Diego State,N,52,64,21-11 (11-7)
