game_id,date,opponent,location,team_score,opp_score,record
400986047,2017-11-10,Maine,H,85,65,1-0 (0-0)
400986308,2017-11-12,South Carolina State,H,91,52,2-0 (0-0)
400986057,2017-11-14,Sacred Heart,H,73,53,3-0 (0-0)
400986069,2017-11-18,Texas Tech,N,64,75,3-1 (0-0)
401000131,2017-11-19,La Salle,N,82,61,4-1 (0-0)
400986309,2017-11-22,Colgate,H,83,79,5-1 (0-0)
400986310,2017-11-25,Providence,A,66,86,5-2 (0-0)
400986107,2017-11-29,Nebraska,A,62,71,5-3 (0-0)
400986311,2017-12-02,Hartford,A,73,61,6-3 (0-0)
400986132,2017-12-09,Duke,H,89,84,7-3 (1-0)
400986138,2017-12-12,Columbia,H,81,66,8-3 (1-0)
400986148,2017-12-17,Central Connecticut,H,84,65,9-3 (1-0)
400986166,2017-12-23,Richmond,H,78,73,10-3 (1-0)
400986172,2017-12-30,Virginia,A,58,59,10-4 (1-1)
400986181,2018-01-03,Clemson,H,70,74,10-5 (1-2)
400986188,2018-01-06,Wake Forest,H,77,71,11-5 (2-2)
400986191,2018-01-09,North Carolina,A,66,96,11-6 (2-3)
400986203,2018-01-13,Dartmouth,H,86,72,12-6 (2-3)
400986206,2018-01-15,Florida State,H,81,75,13-6 (3-3)
400986215,2018-01-21,Louisville,A,69,77,13-7 (3-4)
400986222,2018-01-24,Syracuse,A,63,81,13-8 (3-5)
400986236,2018-01-31,Virginia Tech,H,80,85,13-9 (3-6)
400986243,2018-02-04,Georgia Tech,H,80,72,14-9 (4-6)
400986245,2018-02-06,Notre Dame,A,85,96,14-10 (4-7)
400986253,2018-02-10,Miami,H,72,70,15-10 (5-7)
400986259,2018-02-13,Pittsburgh,A,81,58,16-10 (6-7)
400986266,2018-02-17,Notre Dame,H,67,84,16-11 (6-8)
400986271,2018-02-20,NC State,A,66,82,16-12 (6-9)
400986278,2018-02-24,Miami,A,78,79,16-13 (6-10)
400986286,2018-02-28,Syracuse,H,85,70,17-13 (7-10)
400986291,2018-03-03,Florida State,A,76,85,17-14 (7-11)
401019985,2018-03-06,Georgia Tech,N,87,77,18-14 (7-11)
401019989,2018-03-07,NC State,N,91,87,19-14 (7-11)
401019993,2018-03-08,Clemson,N,82,90,19-15 (7-11)
401022792,2018-03-13,Western Kentucky,A,62,79,19-16 (7-11)
