game_id,date,opponent,location,team_score,opp_score,record
400986952,2017-11-10,Pepperdine,H,78,47,1-0 (0-0)
400989227,2017-11-13,Charlotte,H,83,65,2-0 (0-0)
400989228,2017-11-16,Oral Roberts,H,91,48,3-0 (0-0)
400987185,2017-11-20,Texas A&M,N,55,72,3-1 (0-0)
400999768,2017-11-21,Pittsburgh,N,73,67,4-1 (0-0)
400988930,2017-11-26,Houston Baptist,H,101,74,5-1 (0-0)
400989229,2017-11-29,Austin Peay,H,79,63,6-1 (0-0)
400989230,2017-12-03,Mississippi Valley State,H,83,62,7-1 (0-0)
400988001,2017-12-09,Wichita State,H,66,78,7-2 (0-0)
400986142,2017-12-16,Florida State,N,71,70,8-2 (0-0)
400988025,2017-12-19,Tulsa,H,71,59,9-2 (0-0)
400989231,2017-12-22,UT Rio Grande Valley,H,102,83,10-2 (0-0)
400989232,2017-12-29,West Virginia,H,79,85,10-3 (0-1)
400989218,2018-01-03,Oklahoma,A,89,109,10-4 (0-2)
400989160,2018-01-06,Iowa State,H,96,87,11-4 (1-2)
400989203,2018-01-10,Kansas State,A,82,86,11-5 (1-3)
400989233,2018-01-13,Texas,H,65,64,12-5 (2-3)
400989138,2018-01-15,Baylor,A,60,76,12-6 (2-4)
400989222,2018-01-20,Oklahoma,H,83,81,13-6 (3-4)
400989234,2018-01-23,Texas Tech,A,70,75,13-7 (3-5)
400987341,2018-01-27,Arkansas,A,65,66,13-8 (3-5)
400989235,2018-01-30,TCU,H,66,79,13-9 (3-6)
400989187,2018-02-03,Kansas,A,84,79,14-9 (4-6)
400989143,2018-02-06,Baylor,H,56,67,14-10 (4-7)
400989236,2018-02-10,West Virginia,A,88,85,15-10 (5-7)
400989209,2018-02-14,Kansas State,H,72,82,15-11 (5-8)
400989237,2018-02-17,TCU,A,70,90,15-12 (5-9)
400989238,2018-02-21,Texas Tech,H,79,71,16-12 (6-9)
400989239,2018-02-24,Texas,A,64,65,16-13 (6-10)
400989172,2018-02-27,Iowa State,A,80,71,17-13 (7-10)
400989193,2018-03-03,Kansas,H,82,64,18-13 (8-10)
401020054,2018-03-07,Oklahoma,N,71,60,19-13 (8-10)
401020057,2018-03-08,Kansas,N,68,82,19-14 (8-10)
401022728,2018-03-13,Florida Gulf Coast,H,80,68,20-14 (8-10)
401022807,2018-03-19,Stanford,H,71,65,21-14 (8-10)
401022813,2018-03-21,Western Kentucky,H,84,92,21-15 (8-10)
