game_id,date,opponent,location,team_score,opp_score,record
401365204,2021-11-09,Niagara,H,63,60,1-0 (0-0)
401372036,2021-11-12,Kent State,H,73,59,2-0 (0-0)
401372037,2021-11-18,Ohio State,H,71,65,3-0 (0-0)
401372038,2021-11-21,Norfolk State,H,88,48,4-0 (0-0)
401372039,2021-11-24,Iowa State,N,70,82,4-1 (0-0)
401376650,2021-11-26,Virginia Tech,N,59,58,5-1 (0-0)
401365040,2021-12-01,Central Michigan,H,78,45,6-1 (0-0)
401372040,2021-12-05,Oklahoma State,A,77,71,7-1 (0-0)
401365055,2021-12-08,Ball State,H,96,50,8-1 (0-0)
401371798,2021-12-11,Cincinnati,H,83,63,9-1 (0-0)
401372041,2021-12-15,Morehead State,H,86,63,10-1 (0-0)
401373513,2021-12-18,Marquette,H,80,71,11-1 (1-0)
401373516,2021-12-21,Villanova,A,58,71,11-2 (1-1)
401373536,2022-01-07,Butler,A,87,72,12-2 (2-1)
401373544,2022-01-12,Villanova,H,60,64,12-3 (2-2)
401373546,2022-01-15,Creighton,H,80,73,13-3 (3-2)
401373553,2022-01-19,DePaul,A,68,67,14-3 (4-2)
401373560,2022-01-23,Marquette,A,NA,NA,FS1
401373565,2022-01-26,Providence,H,NA,NA,CBSSN
401373568,2022-01-29,Creighton,A,NA,NA,FS1
401373575,2022-02-02,Butler,H,NA,NA,
401373579,2022-02-05,DePaul,H,NA,NA,
401373584,2022-02-09,Seton Hall,A,NA,NA,
401402002,2022-02-11,UConn,H,NA,NA,FS1
401373594,2022-02-16,St. John's,H,NA,NA,
401373596,2022-02-19,UConn,A,NA,NA,
401373602,2022-02-23,Providence,A,NA,NA,
401373608,2022-02-26,Seton Hall,H,NA,NA,
401373612,2022-03-02,St. John's,A,NA,NA,
401373619,2022-03-05,Georgetown,H,NA,NA,
