game_id,date,opponent,location,team_score,opp_score,record
401372745,2021-11-09,Brescia University,H,98,59,1-0 (0-0)
401372746,2021-11-12,Bethune-Cookman,H,71,51,2-0 (0-0)
401372747,2021-11-16,Winthrop,H,76,65,3-0 (0-0)
401372748,2021-11-19,Stephen F. Austin,A,74,87,3-1 (0-0)
401365245,2021-11-23,Rider,N,60,54,4-1 (0-0)
401376647,2021-11-24,Mercer,N,82,58,5-1 (0-0)
401372749,2021-11-27,Bryan College,H,96,48,6-1 (0-0)
401372750,2021-12-01,UT Martin,H,73,61,7-1 (0-0)
401372751,2021-12-04,Murray State,A,87,93,7-2 (0-0)
401372752,2021-12-11,UT Martin,A,84,75,8-2 (0-0)
401371882,2021-12-15,Ole Miss,A,52,62,8-3 (0-0)
401372753,2021-12-19,Coastal Carolina,H,84,80,9-3 (0-0)
401372754,2021-12-22,Chattanooga,A,65,77,9-4 (0-0)
401372757,2022-01-06,Rice,A,61,65,9-5 (0-1)
401372758,2022-01-08,North Texas,A,63,70,9-6 (0-2)
401372691,2022-01-13,Florida Atlantic,H,70,57,10-6 (1-2)
401372759,2022-01-15,Florida International,H,50,39,11-6 (2-2)
401372760,2022-01-22,Southern Miss,H,74,60,12-6 (3-2)
401372736,2022-01-27,Marshall,A,81,79,13-6 (4-2)
401372761,2022-01-29,Western Kentucky,A,93,85,14-6 (5-2)
401372762,2022-02-05,UAB,A,75,97,14-7 (5-3)
401408030,2022-02-07,UTSA,H,84,75,15-7 (6-3)
401372763,2022-02-10,Old Dominion,H,63,48,16-7 (7-3)
401372667,2022-02-13,Charlotte,H,78,63,17-7 (8-3)
401372764,2022-02-17,Florida International,A,71,65,18-7 (9-3)
401372701,2022-02-19,Florida Atlantic,A,87,79,19-7 (10-3)
401408031,2022-02-21,UTEP,H,77,59,20-7 (11-3)
401372742,2022-02-24,Marshall,H,74,65,21-7 (12-3)
401372765,2022-02-26,Western Kentucky,H,69,52,22-7 (13-3)
401372672,2022-03-02,Charlotte,A,56,60,22-8 (13-4)
401372766,2022-03-05,Old Dominion,A,64,68,22-9 (13-5)
401409393,2022-03-10,UTEP,N,66,59,23-9 (13-5)
401409396,2022-03-11,UAB,N,98,102,23-10 (13-5)
401411722,2022-03-19,California Baptist,N,64,58,24-10 (13-5)
401411730,2022-03-21,Boston University,N,76,46,25-10 (13-5)
401411733,2022-03-22,Abilene Christian,N,85,69,26-10 (13-5)
401411734,2022-03-23,UNC Wilmington,N,90,96,26-11 (13-5)
