game_id,date,opponent,location,team_score,opp_score,record
401372121,2021-11-09,Iowa,A,73,106,0-1 (0-0)
401372970,2021-11-12,VU of Lynchburg,H,80,46,1-1 (0-0)
401372971,2021-11-14,Mid-Atlantic Christian University,H,93,47,2-1 (0-0)
401372972,2021-11-19,American University,H,82,42,3-1 (0-0)
401372914,2021-11-20,UMBC,H,82,55,4-1 (0-0)
401372973,2021-11-21,Western Carolina,H,53,64,4-2 (0-0)
401372780,2021-11-26,Old Dominion,A,61,62,4-3 (0-0)
401371998,2021-11-30,Georgetown,A,83,91,4-4 (0-0)
401372974,2021-12-04,Delaware State,H,78,58,5-4 (0-0)
401372975,2021-12-11,Morgan State,H,93,55,6-4 (0-0)
401372976,2021-12-14,Carolina University,H,98,56,7-4 (0-0)
401371441,2021-12-22,Abilene Christian,A,58,74,7-5 (0-0)
401402025,2022-01-05,Pfeiffer,H,109,69,8-5 (0-0)
401370712,2022-01-12,Radford,A,83,75,9-5 (1-0)
401370716,2022-01-15,Gardner-Webb,H,66,60,10-5 (2-0)
401370720,2022-01-19,Campbell,H,72,64,11-5 (3-0)
401370730,2022-01-22,Presbyterian,A,71,70,12-5 (4-0)
401402801,2022-01-24,Hampton,A,73,49,13-5 (5-0)
401370736,2022-01-26,North Carolina A&T,H,79,71,14-5 (6-0)
401370741,2022-01-29,Winthrop,H,92,88,15-5 (7-0)
401370747,2022-02-02,UNC Asheville,A,56,48,16-5 (8-0)
401370751,2022-02-05,Charleston Southern,A,69,67,17-5 (9-0)
401370760,2022-02-10,South Carolina Upstate,H,85,72,18-5 (10-0)
401370765,2022-02-12,North Carolina A&T,A,62,70,18-6 (10-1)
401404530,2022-02-15,High Point,H,70,66,19-6 (11-1)
401370772,2022-02-17,High Point,A,78,71,20-6 (12-1)
401370777,2022-02-19,Hampton,H,76,72,21-6 (13-1)
401370784,2022-02-23,Radford,H,71,66,22-6 (14-1)
401370786,2022-02-26,Campbell,A,60,55,23-6 (15-1)
401405850,2022-03-04,North Carolina A&T,N,79,65,24-6 (15-1)
401405854,2022-03-05,South Carolina Upstate,N,79,70,25-6 (15-1)
401405856,2022-03-06,Winthrop,N,79,58,26-6 (15-1)
401408580,2022-03-17,Tennessee,N,56,88,26-7 (15-1)
