player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
Y. Ouedraogo,F,20,5,7,0,0,0,1,5,5,10,0,0,0,1,3,10,TRUE,2022-02-12,Dixie State,A
G. McGlothan,F,31,3,7,3,6,2,2,0,4,4,0,0,0,2,2,11,TRUE,2022-02-12,Dixie State,A
S. Miller-Moore,G,30,2,9,0,0,0,0,1,4,5,7,2,0,1,2,4,TRUE,2022-02-12,Dixie State,A
J. Blacksher Jr.,G,29,2,13,0,2,0,0,0,1,1,7,1,0,2,3,4,TRUE,2022-02-12,Dixie State,A
H. Woods,G,34,4,17,1,7,2,2,1,5,6,0,0,0,1,0,11,TRUE,2022-02-12,Dixie State,A
A. Igiehon,F,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,FALSE,2022-02-12,Dixie State,A
D. Zdor,F,5,1,4,0,0,2,2,2,1,3,0,0,0,0,0,4,FALSE,2022-02-12,Dixie State,A
T. Cherry,F,19,4,6,2,4,0,0,0,1,1,0,1,1,1,4,10,FALSE,2022-02-12,Dixie State,A
C. McMillian,G,20,1,4,0,1,1,1,0,3,3,1,1,0,2,2,3,FALSE,2022-02-12,Dixie State,A
J. Blackmon,G,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,FALSE,2022-02-12,Dixie State,A
W. Ellis,G,6,0,2,0,2,0,0,0,2,2,0,0,0,0,1,0,FALSE,2022-02-12,Dixie State,A
TEAM,NA,NA,23,70,7,23,7,8,15,30,45,15,5,1,11,20,60,FALSE,2022-02-12,Dixie State,A
